tarih,sehir,leg1,leg2,leg3,leg4,leg5,leg6,t6_div,t6_devir,t5_div,t5_devir,t4_div,t4_devir,t3_div,t3_devir
25/04/2021,ADANA,184623,184649,184646,184650,184644,184652,1520.42,,253.06,,71.44,,17.42,
25/04/2021,ISTANBUL,184627,184621,184638,184630,184639,184629,1583.49,,197.8,,,,,
25/04/2021,ISTANBUL,184630,184639,184629,184628,184620,184640,15663.62,,10112.62,,1702.55,,194.76,
26/04/2021,BURSA,184669,184663,184668,184672,184673,184667,3261.25,,178.11,,,,,
26/04/2021,BURSA,184672,184673,184667,184671,184662,184670,466.96,,42.32,,12.93,,5.1,
26/04/2021,SANLIURFA,184665,184677,184678,184675,184664,184679,54854.14,,1619.1,,,,,
26/04/2021,SANLIURFA,184675,184664,184679,184674,184666,184676,184578.29,,81972.39,,6443.54,,2200.46,
27/04/2021,ADANA,184694,184692,184695,184693,184691,184681,7092.35,,1662.24,,283.41,,76.88,
27/04/2021,ANKARA,184687,184682,184686,184683,184685,184688,489.79,,119.93,,157.48,,56.95,
28/04/2021,ELAZIG,184710,184706,184711,184712,184699,184709,21800.39,,1882.44,,436.47,,92.33,
28/04/2021,ISTANBUL,184696,184703,184697,184714,184707,184700,219.88,,75.36,,,,,
28/04/2021,ISTANBUL,184714,184707,184700,184708,184701,184702,1699.24,,198.31,,34.77,,10.78,
29/04/2021,ANKARA,184734,184743,184739,184744,184741,184738,6710.25,,911.71,,141.23,,57.16,
29/04/2021,ANKARA,184741,184738,184733,184740,184742,184732,967.35,,131.01,,25.5,,13.62,
29/04/2021,IZMIR,184737,184751,184745,184753,184746,184735,44423.84,,1634.76,,1485.16,,340.91,
29/04/2021,IZMIR,184746,184735,184755,184747,184736,184748,101610.32,,9617.6,,495.63,,265.72,
30/04/2021,BURSA,184787,184773,184780,184774,184788,184772,2052.14,,320.88,,364.73,,136.58,
30/04/2021,BURSA,184788,184772,184789,184785,184778,184771,762.34,,104.69,,68.88,,32.33,
30/04/2021,ISTANBUL,184781,184777,184779,184776,184769,184775,5063.06,,145.01,,,,,
30/04/2021,ISTANBUL,184776,184769,184775,184782,184786,184770,19673.18,,1137.41,,241.53,,120.75,
01/05/2021,ANKARA,184809,184814,184816,184808,184807,184805,8078.1,,2521.94,,452.7,,372.56,
01/05/2021,IZMIR,184832,184803,184822,184823,184804,184824,248.28,,85.28,,31.23,,8.42,
01/05/2021,IZMIR,184804,184824,184821,184820,184802,184827,3018.36,,507.0,,124.84,,52.17,
02/05/2021,ADANA,184801,184829,184825,184831,184830,184800,3902.92,,1962.45,,,,,
02/05/2021,ADANA,184831,184830,184800,184826,184799,184828,110.08,,30.08,,5.64,,5.15,
02/05/2021,ISTANBUL,184797,184819,184798,184818,184810,184812,83551.85,,4901.04,,,,,
02/05/2021,ISTANBUL,184818,184810,184812,184813,184815,184817,46659.18,,4952.46,,134.03,,28.25,
03/05/2021,BURSA,184844,184847,184856,184845,184846,184850,1373.07,,227.75,,212.21,,253.5,
03/05/2021,BURSA,184846,184850,184848,184857,184843,184858,4479.34,,197.68,,105.76,,74.98,
03/05/2021,SANLIURFA,184841,184854,184852,184840,184853,184855,857.43,,146.32,,,,,
03/05/2021,SANLIURFA,184840,184853,184855,184851,184842,184849,1137.12,,297.76,,194.77,,28.48,
04/05/2021,ADANA,184873,184870,184872,184871,184859,184869,28890.31,,3379.72,,1618.17,,128.95,
04/05/2021,ANKARA,184864,184861,184866,184862,184865,184868,2089.16,,301.95,,32.29,,12.1,
05/05/2021,ELAZIG,184885,184880,184878,184877,184875,184891,1808.2,,82.1,,22.58,,13.38,
05/05/2021,ISTANBUL,184886,184888,184889,184883,184887,184884,4709.62,,755.96,,,,,
05/05/2021,ISTANBUL,184883,184887,184884,184890,184879,184881,115.72,,60.46,,17.46,,2.68,
06/05/2021,ANKARA,184903,184900,184904,184902,184896,184899,202.56,,43.96,,10.11,,5.56,
06/05/2021,IZMIR,184892,184907,184908,184894,184898,184905,9674.08,,4766.9,,101.38,,19.87,
06/05/2021,IZMIR,184898,184905,184906,184895,184893,184909,15571.57,,3382.59,,900.68,,43.31,
07/05/2021,BURSA,184937,184943,184927,184940,184945,184939,396.92,,45.89,,,,,
07/05/2021,BURSA,184940,184945,184939,184936,184926,184941,675.15,,68.06,,20.22,,15.66,
07/05/2021,ISTANBUL,184932,184934,184929,184930,184928,184935,435.11,,50.44,,4.95,,1.31,
08/05/2021,ANKARA,184952,184960,184962,184958,184963,184961,58014.02,,10764.61,,,,,
08/05/2021,ANKARA,184958,184963,184961,184957,184959,184951,2064.04,,247.28,,177.52,,23.91,
08/05/2021,IZMIR,184953,184971,184974,184968,184969,184973,1061.84,,227.57,,95.31,,2.66,
09/05/2021,ADANA,184997,184984,184992,184994,184998,184983,1178.77,,215.66,,67.95,,42.36,
09/05/2021,ISTANBUL,184995,184999,184988,184990,184986,185000,778.09,,100.13,,,,,
09/05/2021,ISTANBUL,184990,184986,185000,184987,184989,184985,71.67,,25.86,,10.56,,2.46,
10/05/2021,BURSA,185017,185010,185015,185027,185011,185021,1596.35,,,,,,,
10/05/2021,BURSA,185027,185011,185021,185024,185025,185026,20048.02,,4470.05,,672.3,,125.76,
10/05/2021,SANLIURFA,185014,185018,185016,185023,185012,185019,28349.27,,1404.48,,,,,
10/05/2021,SANLIURFA,185023,185012,185019,185013,185020,185022,978857.93,,29961.78,,12396.95,,1530.35,
11/05/2021,ADANA,185030,185042,185038,185043,185028,185039,66.81,,24.44,,,,,
11/05/2021,ADANA,185043,185028,185039,185041,185029,185040,34.63,,13.67,,7.9,,2.53,
11/05/2021,ANKARA,185044,185031,185036,185035,185032,185033,48178.66,,2012.95,,585.04,,142.25,
12/05/2021,ELAZIG,185050,185051,185060,185058,185048,185059,53.29,,24.91,,30.98,,13.51,
12/05/2021,ISTANBUL,185047,185046,185057,185049,185052,185054,160.65,,28.07,,,,,
12/05/2021,ISTANBUL,185049,185052,185054,185053,185045,185056,146.28,,43.17,,24.47,,6.38,
13/05/2021,ANKARA,185069,185064,185063,185065,185062,185066,175.76,,49.41,,,,,
13/05/2021,ANKARA,185065,185062,185066,185068,185067,185061,59.88,,20.65,,9.03,,2.51,
14/05/2021,BURSA,185100,185074,185097,185084,185095,185076,2701.28,,1878.38,,340.91,,63.93,
14/05/2021,BURSA,185095,185076,185099,185093,185091,185075,2552.05,,323.62,,38.87,,15.2,
14/05/2021,ISTANBUL,185083,185070,185080,185092,185089,185086,31.13,,11.53,,,,,
14/05/2021,ISTANBUL,185092,185089,185086,185081,185071,185087,102.23,,26.42,,6.77,,2.23,
15/05/2021,ANKARA,185072,185094,185096,185090,185085,185088,1059.38,,608.21,,,,,
15/05/2021,ANKARA,185090,185085,185088,185082,185073,185101,85360.84,,3732.88,,1348.39,,43.98,
15/05/2021,IZMIR,185079,185102,185107,185106,185078,185105,401.0,,91.85,,4.61,,2.1,
15/05/2021,IZMIR,185078,185105,185103,185104,185077,185108,1635.29,,462.81,,327.96,,60.35,
16/05/2021,ADANA,185112,185120,185118,185124,185117,185122,748.66,,348.21,,34.21,,42.63,
16/05/2021,ISTANBUL,185109,185114,185110,185123,185116,185113,2616.86,,662.47,,,,,
16/05/2021,ISTANBUL,185123,185116,185113,185119,185115,185111,1851.25,,123.4,,78.76,,26.3,
17/05/2021,BURSA,185127,185143,185133,185129,185135,185132,182.75,,101.44,,29.64,,12.25,
17/05/2021,BURSA,185135,185132,185131,185130,185128,185134,3644.97,,1087.81,,422.64,,98.08,
17/05/2021,SANLIURFA,185138,185142,185141,185137,185125,185136,19577.68,,5449.97,,1018.33,,21.9,
18/05/2021,ADANA,185146,185156,185158,185161,185148,185157,3857.16,,214.18,,,,,
18/05/2021,ADANA,185161,185148,185157,185160,185159,185147,6425.29,,1155.35,,107.28,,40.67,
18/05/2021,ANKARA,185145,185154,185152,185150,185151,185155,18875.11,,5547.86,,,,,
18/05/2021,ANKARA,185150,185151,185155,185149,185144,185153,1550.73,,200.65,,17.71,,7.13,
19/05/2021,ELAZIG,185169,185176,185178,185167,185164,185174,310.73,,29.36,,27.03,,4.05,
19/05/2021,ISTANBUL,185170,185168,185172,185163,185175,185166,4038.82,,1239.99,,,,,
19/05/2021,ISTANBUL,185163,185175,185166,185173,185177,185162,211288.37,,21422.47,,1370.01,,33.43,
20/05/2021,ANKARA,185185,185189,185187,185184,185183,185182,18528.57,,429.27,,72.78,,15.68,
20/05/2021,IZMIR,185192,185180,185191,185190,185193,185181,256.44,,65.71,,74.35,,31.36,
20/05/2021,IZMIR,185193,185181,185195,185196,185179,185194,8381.54,,348.18,,191.04,,103.21,
21/05/2021,BURSA,185205,185200,185203,185208,185199,185212,2219.27,,782.16,,,,,
21/05/2021,BURSA,185208,185199,185212,185206,185213,185211,749488.29,,19610.18,,2234.01,,219.73,
21/05/2021,ISTANBUL,185198,185207,185202,185197,185210,185204,4543.23,,1160.54,,,,,
21/05/2021,ISTANBUL,185197,185210,185204,185201,185209,185215,2505.19,,445.95,,216.11,,56.9,
22/05/2021,ANKARA,185217,185227,185221,185223,185226,185224,656.83,,64.65,,,,,
22/05/2021,ANKARA,185223,185226,185224,185222,185216,185225,1320.23,,241.53,,50.25,,15.03,
22/05/2021,IZMIR,185231,185219,185232,185228,185234,185218,71.96,,43.33,,41.72,,,
22/05/2021,IZMIR,185234,185218,185230,185233,185229,185220,1394.34,,307.55,,74.43,,6.67,
23/05/2021,ADANA,185247,185245,185236,185246,185248,185250,355.84,,62.79,,6.7,,2.32,
23/05/2021,ISTANBUL,185240,185238,185243,185241,185237,185239,433.47,,141.98,,27.42,,5.61,
24/05/2021,BURSA,185251,185257,185263,185264,185256,185259,143.83,,79.71,,,,,
24/05/2021,BURSA,185264,185256,185259,185252,185265,185261,25.7,,9.81,,2.73,,1.32,
24/05/2021,SANLIURFA,185255,185271,185269,185253,185270,185268,4709.31,,563.79,,,,,
24/05/2021,SANLIURFA,185253,185270,185268,185266,185254,185267,9782.06,,1590.45,,439.87,,155.7,
25/05/2021,ADANA,185286,185274,185287,185283,185272,185284,438.87,,126.33,,,,,
25/05/2021,ADANA,185283,185272,185284,185282,185273,185285,260.6,,15.51,,7.97,,7.22,
25/05/2021,ANKARA,185280,185277,185276,185279,185275,185288,595.98,,354.27,,92.28,,27.95,
26/05/2021,ELAZIG,185302,185294,185301,185307,185308,185296,683.73,,437.02,,,,,
26/05/2021,ELAZIG,185307,185308,185296,185309,185295,185305,15299.28,,1700.22,,803.99,,163.92,
26/05/2021,ISTANBUL,185300,185293,185306,185298,185291,185299,1048.74,,337.21,,133.88,,14.5,
26/05/2021,ISTANBUL,185291,185299,185303,185297,185292,185310,1132.06,,250.5,,135.0,,52.52,
27/05/2021,ANKARA,185318,185315,185316,185319,185311,185314,360.33,,133.43,,,,,
27/05/2021,ANKARA,185319,185311,185314,185313,185312,185324,2499.42,,259.98,,92.48,,24.31,
27/05/2021,IZMIR,185323,185326,185320,185322,185321,185327,674305.66,,62112.24,,13367.76,,3641.96,
28/05/2021,BURSA,185344,185360,185359,185355,185356,185358,1345.35,,537.76,,56.58,,16.12,
28/05/2021,ISTANBUL,185349,185348,185352,185346,185345,185350,164.36,,48.05,,3.83,,3.62,
29/05/2021,ANKARA,185368,185361,185364,185366,185362,185370,384.11,,25.93,,,,,
29/05/2021,ANKARA,185366,185362,185370,185369,185367,185376,53.08,,18.68,,14.41,,5.75,
29/05/2021,IZMIR,185373,185363,185371,185372,185375,185378,32859.31,,746.5,,329.96,,81.05,
30/05/2021,ADANA,185395,185381,185391,185392,185382,185394,23858.28,,988.02,,868.5,,153.03,
30/05/2021,ISTANBUL,185384,185386,185383,185380,185385,185388,889.49,,167.58,,,,,
30/05/2021,ISTANBUL,185380,185385,185388,185387,185379,185389,743.98,,245.88,,84.58,,28.36,
31/05/2021,BURSA,185402,185410,185411,185398,185400,185399,334.48,,56.78,,24.98,,6.3,
31/05/2021,SANLIURFA,185403,185408,185406,185396,185409,185407,70365.71,,4434.39,,1180.82,,169.27,
01/06/2021,ADANA,185414,185423,185413,185428,185425,185424,1088.29,,203.67,,,,,
01/06/2021,ADANA,185428,185425,185424,185427,185412,185426,156.08,,54.65,,23.77,,12.47,
01/06/2021,ANKARA,185419,185416,185417,185420,185415,185422,2110.21,,84.18,,33.59,,11.87,
02/06/2021,ELAZIG,185432,185443,185433,185444,185442,185446,2904.6,,1009.95,,,,,
02/06/2021,ELAZIG,185444,185442,185446,185441,185431,185445,24584.64,,3180.09,,331.78,,60.9,
02/06/2021,ISTANBUL,185430,185440,185434,185439,185437,185435,318.42,,72.6,,,,,
02/06/2021,ISTANBUL,185439,185437,185435,185438,185429,185436,8054.43,,486.83,,161.32,,85.58,
03/06/2021,ANKARA,185473,185467,185469,185468,185470,185471,284.15,,54.71,,27.6,,6.61,
03/06/2021,IZMIR,185477,185465,185476,185464,185478,185479,1206.22,,113.02,,58.13,,4.75,
03/06/2021,IZMIR,185478,185479,185475,185474,185463,185480,1726.43,,541.2,,171.61,,52.87,
04/06/2021,BURSA,185485,185488,185493,185496,185492,185484,,893487.86,730.15,,1115.88,,512.17,
04/06/2021,BURSA,185492,185484,185495,185489,185483,185499,863000.05,,121098.78,,3799.65,,149.81,
04/06/2021,ISTANBUL,185482,185490,185486,185491,185498,185497,1245.28,,331.77,,,,,
04/06/2021,ISTANBUL,185491,185498,185497,185487,185481,185494,1805.39,,238.83,,37.01,,14.21,
05/06/2021,ANKARA,185516,185517,185514,185508,185513,185511,4264.33,,202.36,,,,,
05/06/2021,ANKARA,185508,185513,185511,185512,185515,185507,28943.56,,2956.79,,767.45,,377.4,
05/06/2021,IZMIR,185520,185522,185519,185521,185509,185523,1875.97,,348.48,,166.49,,21.0,
06/06/2021,ADANA,185532,185538,185539,185537,185536,185542,407.93,,75.22,,17.16,,18.77,
06/06/2021,ISTANBUL,185535,185547,185548,185546,185534,185543,3907.3,,189.44,,,,,
06/06/2021,ISTANBUL,185546,185534,185543,185545,185544,185541,387.64,,115.88,,22.37,,21.18,
07/06/2021,BURSA,185551,185561,185560,185557,185549,185555,42.14,,16.53,,25.48,,3.87,
07/06/2021,BURSA,185549,185555,185558,185556,185550,185559,1280.7,,199.87,,89.11,,52.03,
07/06/2021,SANLIURFA,185552,185566,185562,185567,185565,185553,116.08,,40.79,,,,,
07/06/2021,SANLIURFA,185567,185565,185553,185563,185554,185564,5916.0,,450.38,,424.83,,133.57,
08/06/2021,ADANA,185579,185578,185582,185580,185583,185581,897.45,,341.4,,196.45,,134.05,
08/06/2021,ANKARA,185570,185577,185574,185571,185575,185576,13123.79,,1622.74,,389.53,,79.5,
09/06/2021,ELAZIG,185589,185593,185590,185586,185585,185587,95682.53,,12270.76,,2899.84,,162.27,
09/06/2021,ISTANBUL,185595,185592,185596,185598,185599,185594,341.12,,41.94,,33.24,,9.56,
10/06/2021,ANKARA,185610,185617,185615,185619,185616,185618,32435.51,,714.83,,,,,
10/06/2021,ANKARA,185619,185616,185618,185614,185609,185620,10390.7,,1457.76,,293.65,,37.63,
10/06/2021,IZMIR,185611,185626,185612,185622,185625,185621,411.14,,115.07,,,,,
10/06/2021,IZMIR,185622,185625,185621,185623,185613,185624,667.98,,117.44,,49.26,,5.9,
11/06/2021,BURSA,185654,185655,185656,185652,185653,185658,11994.56,,2724.61,,98.85,,41.28,
11/06/2021,ISTANBUL,185646,185650,185645,185659,185643,185648,512.58,,259.42,,,,,
11/06/2021,ISTANBUL,185659,185643,185648,185647,185649,185644,12697.33,,1580.01,,637.19,,253.72,
12/06/2021,ADANA,185689,185680,185687,185682,185684,185686,6892.82,,283.36,,25.83,,16.57,
12/06/2021,ISTANBUL,185678,185690,185677,185683,185679,185676,2716.92,,495.96,,134.67,,36.45,
13/06/2021,ANKARA,185700,185691,185696,185698,185692,185697,15538.87,,780.58,,,,,
13/06/2021,ANKARA,185698,185692,185697,185701,185699,185702,2645.57,,225.43,,67.85,,20.3,
13/06/2021,IZMIR,185693,185709,185694,185703,185704,185707,201.6,,51.6,,23.9,,6.9,
13/06/2021,IZMIR,185704,185707,185695,185705,185706,185708,709.33,,112.74,,35.85,,9.03,
14/06/2021,BURSA,185716,185713,185715,185714,185717,185720,275.6,,64.63,,,,,
14/06/2021,BURSA,185714,185717,185720,185718,185721,185719,5470.89,,269.08,,131.16,,57.22,
14/06/2021,SANLIURFA,185723,185710,185722,185725,185724,185727,424.26,,53.99,,,,,
14/06/2021,SANLIURFA,185725,185724,185727,185711,185726,185712,70348.47,,30042.36,,27439.53,,1501.62,
15/06/2021,ADANA,185744,185743,185742,185740,185730,185741,17614.3,,802.1,,86.8,,40.97,
15/06/2021,ANKARA,185737,185735,185732,185729,185736,185738,27.07,,21.42,,,,,
15/06/2021,ANKARA,185729,185736,185738,185733,185734,185728,165.38,,31.86,,11.07,,8.15,
16/06/2021,ELAZIG,185749,185751,185746,185752,185747,185748,125095.41,,6334.98,,706.99,,115.6,
16/06/2021,ISTANBUL,185754,185756,185755,185757,185759,185760,5104.34,,914.89,,355.65,,107.7,
17/06/2021,ANKARA,185764,185767,185770,185766,185765,185769,624.04,,105.76,,19.78,,16.05,
17/06/2021,IZMIR,185774,185762,185773,185775,185768,185761,6757.14,,130.36,,58.37,,38.8,
18/06/2021,BURSA,185811,185808,185809,185810,185799,185805,481958.37,,17775.01,,4297.5,,265.98,
18/06/2021,ISTANBUL,185792,185796,185797,185793,185795,185794,308.37,,79.08,,29.67,,13.02,
19/06/2021,ADANA,185823,185835,185832,185836,185834,185824,186.41,,18.76,,,,,
19/06/2021,ADANA,185836,185834,185824,185837,185838,185825,390.14,,65.52,,21.99,,6.67,
19/06/2021,ISTANBUL,185822,185826,185830,185821,185829,185831,373.23,,274.4,,,,,
19/06/2021,ISTANBUL,185821,185829,185831,185828,185827,185833,12292.04,,838.08,,132.0,,44.62,
20/06/2021,ANKARA,185846,185841,185850,185845,185848,185839,230.13,,115.94,,34.24,,3.07,
20/06/2021,ANKARA,185848,185839,185849,185847,185840,185852,1434.26,,811.51,,190.56,,43.45,
20/06/2021,IZMIR,185843,185854,185842,185851,185855,185853,607.24,,159.67,,71.22,,18.43,
20/06/2021,IZMIR,185855,185853,185857,185856,185844,185858,4761.92,,296.58,,50.22,,19.11,
21/06/2021,BURSA,185889,185885,185893,185891,185890,185892,25438.12,,12223.0,,274.13,,103.96,
21/06/2021,BURSA,185890,185892,185886,185888,185894,185887,5362.49,,288.12,,81.56,,30.62,
21/06/2021,SANLIURFA,185899,185882,185895,185898,185884,185896,38397.03,,1228.31,,,,,
21/06/2021,SANLIURFA,185898,185884,185896,185900,185883,185897,14820.21,,699.52,,183.61,,37.63,
22/06/2021,ADANA,185916,185915,185914,185910,185902,185913,4251.98,,162.05,,78.12,,54.83,
22/06/2021,ANKARA,185906,185911,185905,185908,185909,185904,6736.27,,714.14,,214.18,,69.28,
23/06/2021,ELAZIG,185921,185934,185928,185931,185919,185933,1255.58,,69.12,,,,,
23/06/2021,ELAZIG,185931,185919,185933,185930,185932,185920,953.68,,201.79,,121.17,,15.71,
23/06/2021,ISTANBUL,185917,185926,185927,185923,185929,185925,271.91,,161.0,,,,,
23/06/2021,ISTANBUL,185923,185929,185925,185924,185922,185918,5166.82,,1210.76,,497.63,,54.11,
24/06/2021,ANKARA,185939,185936,185937,185935,185948,185945,1637.87,,216.18,,,,,
24/06/2021,ANKARA,185935,185948,185945,185941,185938,185946,131.96,,34.0,,14.19,,4.36,
24/06/2021,IZMIR,185950,185947,185944,185942,185940,185943,419.78,,112.3,,7.88,,1.33,
25/06/2021,BURSA,185964,185952,185966,185963,185965,185969,15006.45,,1148.1,,216.18,,145.3,
25/06/2021,BURSA,185965,185969,185953,185967,185951,185968,540394.1,,14864.06,,2768.5,,69.83,
25/06/2021,ISTANBUL,185956,185955,185957,185960,185962,185959,2826.61,,484.14,,117.45,,16.2,
26/06/2021,ADANA,186001,185999,186000,185996,185998,185997,1406.47,,257.94,,74.17,,37.95,
26/06/2021,ISTANBUL,185986,185993,185987,185990,185988,185994,15253.86,,5072.21,,,,,
26/06/2021,ISTANBUL,185990,185988,185994,185991,185992,185989,1336.14,,259.3,,9.14,,2.5,
27/06/2021,ANKARA,186016,186013,186008,186011,186005,186009,5793.16,,358.23,,,,,
27/06/2021,ANKARA,186011,186005,186009,186010,186012,186004,1025.11,,135.56,,36.27,,12.66,
27/06/2021,IZMIR,186018,186015,186007,186014,186017,186006,17778.92,,1434.82,,427.04,,169.3,
28/06/2021,BURSA,186030,186032,186026,186029,186028,186033,3428.96,,209.43,,34.91,,36.12,
28/06/2021,SANLIURFA,186023,186025,186022,186020,186021,186034,4840.05,,1297.61,,167.84,,60.81,
29/06/2021,ADANA,186038,186036,186041,186043,186045,186049,3119.98,,847.47,,183.99,,62.87,
29/06/2021,ANKARA,186044,186048,186037,186042,186047,186040,14506.21,,1773.51,,324.74,,20.83,
30/06/2021,ELAZIG,186061,186058,186064,186055,186065,186060,9724.82,,1364.21,,125.46,,19.11,
30/06/2021,ISTANBUL,186053,186066,186062,186059,186068,186051,36490.59,,2236.52,,207.7,,13.2,
30/06/2021,ISTANBUL,186068,186051,186056,186067,186052,186057,32663.44,,3648.9,,660.51,,64.27,
01/07/2021,ANKARA,186071,186077,186072,186074,186078,186070,248.93,,55.94,,16.48,,17.91,
01/07/2021,ANKARA,186078,186070,186075,186076,186073,186069,6252.21,,970.72,,200.13,,49.2,
01/07/2021,KOCAELI,186083,186081,186084,186079,186085,186082,1981.19,,297.79,,67.98,,43.13,
02/07/2021,BURSA,186088,186098,186099,186097,186103,186101,2905.3,,375.81,,103.26,,28.66,
02/07/2021,BURSA,186103,186101,186087,186102,186086,186100,407.54,,81.15,,31.92,,10.73,
02/07/2021,ISTANBUL,186096,186095,186090,186094,186092,186093,459.05,,210.16,,63.63,,7.36,
03/07/2021,ANKARA,186135,186120,186132,186130,186129,186121,3279.18,,674.42,,,,,
03/07/2021,ANKARA,186130,186129,186121,186134,186128,186136,8672.29,,1028.48,,284.99,,55.31,
03/07/2021,IZMIR,186125,186123,186138,186122,186127,186126,3703.96,,562.81,,77.16,,63.83,
03/07/2021,IZMIR,186127,186126,186124,186133,186131,186137,11852.6,,372.82,,132.83,,27.4,
04/07/2021,ISTANBUL,186148,186150,186147,186154,186140,186146,2052.21,,193.8,,,,,
04/07/2021,ISTANBUL,186154,186140,186146,186139,186152,186153,2083.62,,533.84,,46.71,,17.92,
04/07/2021,IZMIR,186141,186149,186144,186155,186142,186151,207.55,,21.83,,,,,
04/07/2021,IZMIR,186155,186142,186151,186145,186143,186156,733.33,,183.61,,191.91,,79.5,
05/07/2021,BURSA,186162,186163,186158,186165,186166,186164,815.12,,210.58,,,,,
05/07/2021,BURSA,186165,186166,186164,186157,186167,186168,18711.56,,3526.02,,424.63,,95.82,
05/07/2021,ELAZIG,186161,186173,186170,186160,186171,186169,192195.77,,6514.53,,567.93,,163.96,
06/07/2021,ANKARA,186185,186183,186180,186182,186175,186188,9575.97,,842.9,,,,,
06/07/2021,ANKARA,186182,186175,186188,186186,186187,186174,16931.2,,1927.95,,493.93,,37.85,
06/07/2021,KOCAELI,186184,186189,186177,186178,186190,186191,616.4,,345.74,,121.1,,79.9,
07/07/2021,ELAZIG,186194,186199,186192,186196,186197,186195,578.03,,104.37,,56.91,,35.63,
07/07/2021,ISTANBUL,186206,186204,186203,186205,186207,186208,2736.08,,480.28,,269.78,,86.7,
08/07/2021,ANKARA,186223,186221,186219,186224,186218,186220,47841.61,,8316.45,,848.22,,179.96,
08/07/2021,KOCAELI,186209,186222,186212,186213,186210,186216,926.57,,168.57,,40.79,,14.57,
09/07/2021,BURSA,186237,186227,186241,186226,186238,186242,1894.2,,982.62,,59.6,,22.32,
