tarih,sehir,urun,seq,tip,race_kodlar,kombo,tl,beraberlik
2023-11-08,ISTANBUL,3,1,odendi,206160/206165/206169,"2,6/6/5",111.05,1
2023-11-08,ISTANBUL,6,1,odendi,206161/206168/206160/206165/206169/206167,"7/4/2,6/6/5/6",471.41,1
2023-11-08,ISTANBUL,5,1,odendi,206168/206160/206165/206169/206167,"4/2,6/6/5/6",177.45,1
2023-11-08,ISTANBUL,6,2,odendi,206165/206169/206167/206164/206166/206170,6/5/6/1/3/3,1298.97,0
2023-11-08,ISTANBUL,5,2,odendi,206169/206167/206164/206166/206170,5/6/1/3/3,121.98,0
2023-11-08,ISTANBUL,4,1,odendi,206167/206164/206166/206170,6/1/3/3,38.34,0
2023-11-08,ISTANBUL,3,2,odendi,206164/206166/206170,1/3/3,17.9,0
2023-11-09,ANKARA,6,1,odendi,206178/206181/206183/206177/206189/206190,"1/1/4/1,6/7/3,10",148.64,1
2023-11-09,ANKARA,5,1,odendi,206181/206183/206177/206189/206190,"1/4/1,6/7/3,10",38.61,1
2023-11-09,ANKARA,4,1,odendi,206183/206177/206189/206190,"4/1,6/7/3,10",8.76,1
2023-11-09,ANKARA,3,1,odendi,206177/206189/206190,"1,6/7/3,10",3.77,1
2023-11-09,ANKARA,6,2,odendi,206189/206190/206187/206182/206185/206184,"7/3,10/7/3/5/3",1540.34,1
2023-11-09,ANKARA,5,2,odendi,206190/206187/206182/206185/206184,"3,10/7/3/5/3",970.82,1
2023-11-09,ANKARA,4,2,odendi,206187/206182/206185/206184,7/3/5/3,546.68,0
2023-11-09,ANKARA,3,2,odendi,206182/206185/206184,3/5/3,83.13,0
2023-11-09,IZMIR,3,1,odendi,206188/206192/206195,5/11/5,250.28,0
2023-11-09,IZMIR,6,1,odendi,206179/206193/206188/206192/206195/206186,"9/5/5/11/5/6,8",72783.08,1
2023-11-09,IZMIR,5,1,odendi,206193/206188/206192/206195/206186,"5/5/11/5/6,8",2272.76,1
2023-11-09,IZMIR,6,2,odendi,206192/206195/206186/206180/206191/206194,"11/5/6,8/7/5/8",55548.36,1
2023-11-09,IZMIR,5,2,odendi,206195/206186/206180/206191/206194,"5/6,8/7/5/8",8007.96,1
2023-11-09,IZMIR,4,1,odendi,206186/206180/206191/206194,"6,8/7/5/8",1056.78,1
2023-11-09,IZMIR,3,2,odendi,206180/206191/206194,7/5/8,244.33,0
2023-11-10,BURSA,3,1,odendi,206226/206223/206211,"2/5/4,6,9",30.48,1
2023-11-10,BURSA,6,1,odendi,206227/206225/206226/206223/206211/206222,"5/2/2/5/4,6,9/5",913.68,1
2023-11-10,BURSA,5,1,odendi,206225/206226/206223/206211/206222,"2/2/5/4,6,9/5",318.97,1
2023-11-10,BURSA,6,2,odendi,206223/206211/206222/206218/206212/206224,"5/4,6,9/5/1/11/1",15087.79,1
2023-11-10,BURSA,5,2,odendi,206211/206222/206218/206212/206224,"4,6,9/5/1/11/1",1986.48,1
2023-11-10,BURSA,4,1,odendi,206222/206218/206212/206224,5/1/11/1,304.18,0
2023-11-10,BURSA,3,2,odendi,206218/206212/206224,1/11/1,97.3,0
2023-11-10,ISTANBUL,6,1,odendi,206219/206214/206210/206213/206217/206221,7/1/1/3/1/4,1643.97,0
2023-11-10,ISTANBUL,5,1,odendi,206214/206210/206213/206217/206221,1/1/3/1/4,546.0,0
2023-11-10,ISTANBUL,4,1,odendi,206210/206213/206217/206221,1/3/1/4,357.14,0
2023-11-10,ISTANBUL,3,1,odendi,206213/206217/206221,3/1/4,165.32,0
2023-11-10,ISTANBUL,6,2,odendi,206217/206221/206215/206216/206220/206209,1/4/7/2/4/8,646.11,0
2023-11-10,ISTANBUL,5,2,odendi,206221/206215/206216/206220/206209,4/7/2/4/8,138.3,0
2023-11-10,ISTANBUL,4,2,odendi,206215/206216/206220/206209,7/2/4/8,67.12,0
2023-11-10,ISTANBUL,3,2,odendi,206216/206220/206209,2/4/8,36.33,0
2023-11-11,ANKARA,3,1,odendi,206241/206242/206229,1/1/3,3.93,0
2023-11-11,ANKARA,6,1,odendi,206238/206230/206241/206242/206229/206239,1/7/1/1/3/4,162.18,0
2023-11-11,ANKARA,5,1,odendi,206230/206241/206242/206229/206239,7/1/1/3/4,33.15,0
2023-11-11,ANKARA,6,2,odendi,206242/206229/206239/206240/206244/206245,1/3/4/4/5/4,57.34,0
2023-11-11,ANKARA,5,2,odendi,206229/206239/206240/206244/206245,3/4/4/5/4,18.9,0
2023-11-11,ANKARA,4,1,odendi,206239/206240/206244/206245,4/4/5/4,6.26,0
2023-11-11,ANKARA,3,2,odendi,206240/206244/206245,4/5/4,7.34,0
2023-11-11,DIYARBAKIR,3,1,odendi,206253/206249/206247,1/1/5,67.76,0
2023-11-11,DIYARBAKIR,6,1,odendi,206249/206247/206252/206248/206251/206246,1/5/6/6/7/2,29074.76,0
2023-11-11,DIYARBAKIR,5,1,odendi,206247/206252/206248/206251/206246,5/6/6/7/2,11754.16,0
2023-11-11,DIYARBAKIR,4,1,odendi,206252/206248/206251/206246,6/6/7/2,2782.16,0
2023-11-11,DIYARBAKIR,3,2,odendi,206248/206251/206246,6/7/2,513.46,0
2023-11-11,IZMIR,6,1,odendi,206231/206243/206250/206232/206237/206228,11/5/10/1/8/6,79596.06,0
2023-11-11,IZMIR,5,1,odendi,206243/206250/206232/206237/206228,5/10/1/8/6,18951.06,0
2023-11-11,IZMIR,4,1,odendi,206250/206232/206237/206228,10/1/8/6,11522.96,0
2023-11-11,IZMIR,3,1,odendi,206232/206237/206228,1/8/6,725.33,0
2023-11-11,IZMIR,6,2,odendi,206237/206228/206235/206236/206234/206233,8/6/10/2/10/3,35062.07,0
2023-11-11,IZMIR,5,2,odendi,206228/206235/206236/206234/206233,6/10/2/10/3,696.65,0
2023-11-11,IZMIR,4,2,odendi,206235/206236/206234/206233,10/2/10/3,70.0,0
2023-11-11,IZMIR,3,2,odendi,206236/206234/206233,2/10/3,25.09,0
2023-11-12,ADANA,6,1,odendi,206256/206272/206266/206255/206269/206267,"9/3,10/11/2/3/1",3166.05,1
2023-11-12,ADANA,5,1,odendi,206272/206266/206255/206269/206267,"3,10/11/2/3/1",559.28,1
2023-11-12,ADANA,4,1,odendi,206266/206255/206269/206267,11/2/3/1,240.68,0
2023-11-12,ADANA,3,1,odendi,206255/206269/206267,2/3/1,73.71,0
2023-11-12,ADANA,6,2,odendi,206269/206267/206270/206268/206254/206271,"3/1/5/1,6/3/2",47605.74,1
2023-11-12,ADANA,5,2,odendi,206267/206270/206268/206254/206271,"1/5/1,6/3/2",7525.87,1
2023-11-12,ADANA,4,2,odendi,206270/206268/206254/206271,"5/1,6/3/2",571.28,1
2023-11-12,ADANA,3,2,odendi,206268/206254/206271,"1,6/3/2",156.0,1
2023-11-12,ISTANBUL,3,1,odendi,206257/206261/206262,"4/2/1,3,5",14.85,1
2023-11-12,ISTANBUL,6,1,odendi,206264/206265/206257/206261/206262/206258,"4/9/4/2/1,3,5/8,12",1451.65,1
2023-11-12,ISTANBUL,5,1,odendi,206265/206257/206261/206262/206258,"9/4/2/1,3,5/8,12",278.0,1
2023-11-12,ISTANBUL,6,2,odendi,206261/206262/206258/206260/206259/206263,"2/1,3,5/8,12/9/4,6/5",169.59,1
2023-11-12,ISTANBUL,5,2,odendi,206262/206258/206260/206259/206263,"1,3,5/8,12/9/4,6/5",102.38,1
2023-11-12,ISTANBUL,4,1,odendi,206258/206260/206259/206263,"8,12/9/4,6/5",90.72,1
2023-11-12,ISTANBUL,3,2,odendi,206260/206259/206263,"9/4,6/5",25.9,1
2023-11-13,BURSA,3,1,odendi,206281/206287/206273,2/1/2,105.95,0
2023-11-13,BURSA,6,1,odendi,206283/206288/206281/206287/206273/206285,2/3/2/1/2/2,9616.64,0
2023-11-13,BURSA,5,1,odendi,206288/206281/206287/206273/206285,3/2/1/2/2,1254.81,0
2023-11-13,BURSA,6,2,odendi,206287/206273/206285/206286/206274/206289,"1/2/2/4/1,5,8/8",877.89,1
2023-11-13,BURSA,5,2,odendi,206273/206285/206286/206274/206289,"2/2/4/1,5,8/8",280.21,1
2023-11-13,BURSA,4,1,odendi,206285/206286/206274/206289,"2/4/1,5,8/8",89.84,1
2023-11-13,BURSA,3,2,odendi,206286/206274/206289,"4/1,5,8/8",22.52,1
2023-11-13,SANLIURFA,4,1,odendi,206277/206284/206280/206275,"3/6,7/7/4,10,11",73.42,1
2023-11-13,SANLIURFA,3,1,odendi,206284/206280/206275,"6,7/7/4,10,11",33.54,1
2023-11-13,SANLIURFA,6,1,odendi,206280/206275/206279/206282/206276/206278,"7/4,10,11/1/5/10/7,13",873.21,1
2023-11-13,SANLIURFA,5,1,odendi,206275/206279/206282/206276/206278,"4,10,11/1/5/10/7,13",177.61,1
2023-11-13,SANLIURFA,4,2,odendi,206279/206282/206276/206278,"1/5/10/7,13",206.8,1
2023-11-13,SANLIURFA,3,2,odendi,206282/206276/206278,"5/10/7,13",23.17,1
2023-11-14,ADANA,3,1,odendi,206291/206294/206292,2/7/4,14.46,0
2023-11-14,ADANA,6,1,odendi,206294/206292/206295/206293/206290/206296,7/4/7/7/4/8,16923.25,0
2023-11-14,ADANA,5,1,odendi,206292/206295/206293/206290/206296,4/7/7/4/8,3033.06,0
2023-11-14,ADANA,4,1,odendi,206295/206293/206290/206296,7/7/4/8,1219.84,0
2023-11-14,ADANA,3,2,odendi,206293/206290/206296,7/4/8,340.47,0
2023-11-14,ANTALYA,3,1,odendi,206303/206298/206301,1/3/9,776.97,0
2023-11-14,ANTALYA,6,1,odendi,206298/206301/206302/206299/206300/206297,3/9/3/3/1/3,2622.33,0
2023-11-14,ANTALYA,5,1,odendi,206301/206302/206299/206300/206297,9/3/3/1/3,636.63,0
2023-11-14,ANTALYA,4,1,odendi,206302/206299/206300/206297,3/3/1/3,35.32,0
2023-11-14,ANTALYA,3,2,odendi,206299/206300/206297,3/1/3,13.35,0
2023-11-15,ISTANBUL,3,1,odendi,206314/206320/206306,3/6/11,37.31,0
2023-11-15,ISTANBUL,6,1,odendi,206308/206316/206314/206320/206306/206317,"6,10/4/3/6/11/5",251.03,1
2023-11-15,ISTANBUL,5,1,odendi,206316/206314/206320/206306/206317,4/3/6/11/5,44.46,0
2023-11-15,ISTANBUL,6,2,odendi,206320/206306/206317/206312/206319/206307,6/11/5/1/1/6,496.12,0
2023-11-15,ISTANBUL,5,2,odendi,206306/206317/206312/206319/206307,11/5/1/1/6,135.37,0
2023-11-15,ISTANBUL,4,1,odendi,206317/206312/206319/206307,5/1/1/6,25.54,0
2023-11-15,ISTANBUL,3,2,odendi,206312/206319/206307,1/1/6,15.43,0
2023-11-15,SANLIURFA,4,1,odendi,206304/206309/206310/206315,5/7/7/8,805.82,0
2023-11-15,SANLIURFA,3,1,odendi,206309/206310/206315,7/7/8,175.27,0
2023-11-15,SANLIURFA,6,1,odendi,206310/206315/206318/206305/206313/206311,7/8/2/5/7/2,22586.87,0
2023-11-15,SANLIURFA,5,1,odendi,206315/206318/206305/206313/206311,8/2/5/7/2,3513.51,0
2023-11-15,SANLIURFA,4,2,odendi,206318/206305/206313/206311,2/5/7/2,912.7,0
2023-11-15,SANLIURFA,3,2,odendi,206305/206313/206311,5/7/2,183.85,0
2023-11-16,IZMIR,4,1,odendi,206324/206333/206335/206325,"1/3/2,3/9",425.96,1
2023-11-16,IZMIR,3,1,odendi,206333/206335/206325,3/2/9,39.55,0
2023-11-16,IZMIR,6,1,odendi,206335/206325/206336/206337/206334/206323,"2,3/9/2/5/2/7,8",881.27,1
2023-11-16,IZMIR,5,1,odendi,206325/206336/206337/206334/206323,"9/2/5/2/7,8",218.53,1
2023-11-16,IZMIR,4,2,odendi,206336/206337/206334/206323,"2/5/2/7,8",38.96,1
2023-11-16,IZMIR,3,2,odendi,206337/206334/206323,"5/2/7,8",10.53,1
2023-11-16,KOCAELI,3,1,odendi,206321/206332/206330,"6,7/4/4",40.36,1
2023-11-16,KOCAELI,6,1,odendi,206322/206326/206321/206332/206330/206329,"3/6/6,7/4/4/1,7",639.17,1
2023-11-16,KOCAELI,5,1,odendi,206326/206321/206332/206330/206329,"6/6,7/4/4/1,7",250.58,1
2023-11-16,KOCAELI,6,2,odendi,206332/206330/206329/206331/206328/206327,"4/4/1,7/1/5/7,10",48344.41,1
2023-11-16,KOCAELI,5,2,odendi,206330/206329/206331/206328/206327,"4/1,7/1/5/7,10",9345.92,1
2023-11-16,KOCAELI,4,1,odendi,206329/206331/206328/206327,"1,7/1/5/7,10",946.84,1
2023-11-16,KOCAELI,3,2,odendi,206331/206328/206327,"1/5/7,10",401.57,1
2023-11-17,ANTALYA,4,1,odendi,206341/206345/206348/206340,1/1/4/4,70.18,0
2023-11-17,ANTALYA,3,1,odendi,206345/206348/206340,1/4/4,20.93,0
2023-11-17,ANTALYA,6,1,odendi,206348/206340/206350/206344/206347/206352,4/4/4/3/5/7,6155.2,0
2023-11-17,ANTALYA,5,1,odendi,206340/206350/206344/206347/206352,4/4/3/5/7,1077.92,0
2023-11-17,ANTALYA,4,2,odendi,206350/206344/206347/206352,4/3/5/7,749.84,0
2023-11-17,ANTALYA,3,2,odendi,206344/206347/206352,3/5/7,305.46,0
2023-11-17,IZMIR,3,1,odendi,206339/206351/206343,"4,5,6/3/4",21.64,1
2023-11-17,IZMIR,6,1,odendi,206351/206343/206349/206342/206338/206346,"3/4/4/4/3,7/4",941.92,1
2023-11-17,IZMIR,5,1,odendi,206343/206349/206342/206338/206346,"4/4/4/3,7/4",229.8,1
2023-11-17,IZMIR,4,1,odendi,206349/206342/206338/206346,"4/4/3,7/4",55.34,1
2023-11-17,IZMIR,3,2,odendi,206342/206338/206346,"4/3,7/4",12.31,1
2023-11-18,ADANA,3,1,odendi,206369/206375/206371,5/1/1,236.11,0
2023-11-18,ADANA,6,1,odendi,206355/206373/206369/206375/206371/206370,"1,5/2/5/1/1/1",2464.05,1
2023-11-18,ADANA,5,1,odendi,206373/206369/206375/206371/206370,2/5/1/1/1,1713.93,0
2023-11-18,ADANA,6,2,odendi,206375/206371/206370/206374/206356/206372,1/1/1/6/6/3,1605.76,0
2023-11-18,ADANA,5,2,odendi,206371/206370/206374/206356/206372,1/1/6/6/3,285.33,0
2023-11-18,ADANA,4,1,odendi,206370/206374/206356/206372,1/6/6/3,12.4,0
2023-11-18,ADANA,3,2,odendi,206374/206356/206372,6/6/3,5.78,0
2023-11-18,DIYARBAKIR,6,1,odendi,206366/206368/206364/206367/206359/206362,"5/1,3,6/3,10/1,6,7/6/2",1427.72,1
2023-11-18,DIYARBAKIR,5,1,odendi,206368/206364/206367/206359/206362,"1,3,6/3,10/1,6,7/6/2",457.9,1
2023-11-18,DIYARBAKIR,4,1,odendi,206364/206367/206359/206362,"3,10/1,6,7/6/2",259.12,1
2023-11-18,DIYARBAKIR,3,1,odendi,206367/206359/206362,"1,6,7/6/2",70.91,1
2023-11-18,ISTANBUL,4,1,odendi,206354/206363/206365/206361,"6,8/1/8/2",274.76,1
2023-11-18,ISTANBUL,3,1,odendi,206363/206365/206361,1/8/2,146.57,0
2023-11-18,ISTANBUL,6,1,odendi,206365/206361/206353/206360/206357/206358,"8/2/3,7/4/1/4",1076.75,1
2023-11-18,ISTANBUL,5,1,odendi,206361/206353/206360/206357/206358,"2/3,7/4/1/4",214.08,1
2023-11-18,ISTANBUL,4,2,odendi,206353/206360/206357/206358,"3,7/4/1/4",22.92,1
2023-11-18,ISTANBUL,3,2,odendi,206360/206357/206358,4/1/4,14.17,0
2023-11-19,ADANA,3,1,odendi,206391/206377/206389,5/5/1,47.97,0
2023-11-19,ADANA,6,1,odendi,206377/206389/206388/206384/206376/206386,5/1/4/6/2/4,1668.06,0
2023-11-19,ADANA,5,1,odendi,206389/206388/206384/206376/206386,1/4/6/2/4,275.75,0
2023-11-19,ADANA,4,1,odendi,206388/206384/206376/206386,4/6/2/4,177.8,0
2023-11-19,ADANA,3,2,odendi,206384/206376/206386,6/2/4,34.61,0
2023-11-19,IZMIR,3,1,odendi,206390/206379/206383,3/1/6,95.35,0
2023-11-19,IZMIR,6,1,odendi,206385/206382/206390/206379/206383/206387,2/2/3/1/6/6,1615.04,0
2023-11-19,IZMIR,5,1,odendi,206382/206390/206379/206383/206387,2/3/1/6/6,243.02,0
2023-11-19,IZMIR,6,2,odendi,206379/206383/206387/206380/206381/206378,1/6/6/6/5/5,4981.25,0
2023-11-19,IZMIR,5,2,odendi,206383/206387/206380/206381/206378,6/6/6/5/5,231.16,0
2023-11-19,IZMIR,4,1,odendi,206387/206380/206381/206378,6/6/5/5,116.68,0
2023-11-19,IZMIR,3,2,odendi,206380/206381/206378,6/5/5,28.66,0
2023-11-20,BURSA,6,1,odendi,206401/206394/206402/206408/206407/206395,5/1/6/2/5/11,90818.14,0
2023-11-20,BURSA,5,1,odendi,206394/206402/206408/206407/206395,1/6/2/5/11,6287.06,0
2023-11-20,BURSA,4,1,odendi,206402/206408/206407/206395,6/2/5/11,1185.14,0
2023-11-20,BURSA,3,1,odendi,206408/206407/206395,2/5/11,506.83,0
2023-11-20,BURSA,6,2,odendi,206407/206395/206405/206400/206396/206409,5/11/4/1/6/8,202526.99,0
2023-11-20,BURSA,5,2,odendi,206395/206405/206400/206396/206409,11/4/1/6/8,15481.77,0
2023-11-20,BURSA,4,2,odendi,206405/206400/206396/206409,4/1/6/8,653.08,0
2023-11-20,BURSA,3,2,odendi,206400/206396/206409,1/6/8,134.38,0
2023-11-20,SANLIURFA,4,1,odendi,206404/206397/206406/206392,"7/2,9/2/3",10837.22,1
2023-11-20,SANLIURFA,3,1,odendi,206397/206406/206392,"2,9/2/3",2236.52,1
2023-11-20,SANLIURFA,6,1,odendi,206406/206392/206398/206403/206393/206399,2/3/6/10/6/8,1315596.58,0
2023-11-20,SANLIURFA,5,1,odendi,206392/206398/206403/206393/206399,3/6/10/6/8,61196.7,0
2023-11-20,SANLIURFA,4,1,odendi,206398/206403/206393/206399,6/10/6/8,1505.32,0
2023-11-20,SANLIURFA,3,2,odendi,206403/206393/206399,10/6/8,138.15,0
2023-11-21,ADANA,4,1,odendi,206420/206422/206425/206410,2/2/6/8,647.04,0
2023-11-21,ADANA,3,1,odendi,206422/206425/206410,2/6/8,86.58,0
2023-11-21,ADANA,6,1,odendi,206425/206410/206421/206424/206423/206411,6/8/2/3/6/6,1718.45,0
2023-11-21,ADANA,5,1,odendi,206410/206421/206424/206423/206411,8/2/3/6/6,680.7,0
2023-11-21,ADANA,4,2,odendi,206421/206424/206423/206411,2/3/6/6,151.16,0
2023-11-21,ADANA,3,2,odendi,206424/206423/206411,3/6/6,33.83,0
2023-11-21,ANTALYA,4,1,odendi,206418/206417/206412/206414,"3/1/5,6/2",43.48,1
2023-11-21,ANTALYA,3,1,odendi,206417/206412/206414,"1/5,6/2",25.64,1
2023-11-21,ANTALYA,6,1,odendi,206412/206414/206419/206415/206413/206416,"5,6/2/2/6/5/6",248.75,1
2023-11-21,ANTALYA,5,1,odendi,206414/206419/206415/206413/206416,2/2/6/5/6,95.87,0
2023-11-21,ANTALYA,4,2,odendi,206419/206415/206413/206416,2/6/5/6,45.3,0
2023-11-21,ANTALYA,3,2,odendi,206415/206413/206416,6/5/6,11.4,0
2023-11-22,ISTANBUL,3,1,odendi,206431/206433/206434,3/3/6,39.58,0
2023-11-22,ISTANBUL,6,1,odendi,206430/206435/206431/206433/206434/206429,6/5/3/3/6/3,766.17,0
2023-11-22,ISTANBUL,5,1,odendi,206435/206431/206433/206434/206429,5/3/3/6/3,176.23,0
2023-11-22,ISTANBUL,6,2,odendi,206433/206434/206429/206432/206436/206428,3/6/3/4/2/6,175.65,0
2023-11-22,ISTANBUL,5,2,odendi,206434/206429/206432/206436/206428,6/3/4/2/6,57.4,0
2023-11-22,ISTANBUL,4,1,odendi,206429/206432/206436/206428,3/4/2/6,9.8,0
2023-11-22,ISTANBUL,3,2,odendi,206432/206436/206428,4/2/6,8.54,0
2023-11-22,SANLIURFA,4,1,odendi,206427/206442/206437/206426,1/4/1/1,35.28,0
2023-11-22,SANLIURFA,3,1,odendi,206442/206437/206426,4/1/1,23.75,0
2023-11-22,SANLIURFA,6,1,odendi,206437/206426/206441/206438/206439/206440,1/1/6/2/5/5,1020.05,0
2023-11-22,SANLIURFA,5,1,odendi,206426/206441/206438/206439/206440,1/6/2/5/5,373.75,0
2023-11-22,SANLIURFA,4,2,odendi,206441/206438/206439/206440,6/2/5/5,201.52,0
2023-11-22,SANLIURFA,3,2,odendi,206438/206439/206440,2/5/5,50.57,0
2023-11-23,IZMIR,3,1,odendi,206457/206449/206446,2/8/5,20.18,0
2023-11-23,IZMIR,6,1,odendi,206449/206446/206453/206458/206459/206445,8/5/1/5/3/1,244.18,0
2023-11-23,IZMIR,5,1,odendi,206446/206453/206458/206459/206445,5/1/5/3/1,55.46,0
2023-11-23,IZMIR,4,1,odendi,206453/206458/206459/206445,1/5/3/1,10.08,0
2023-11-23,IZMIR,3,2,odendi,206458/206459/206445,5/3/1,4.71,0
2023-11-23,KOCAELI,3,1,odendi,206450/206452/206448,"3,4/7/8",77.67,1
2023-11-23,KOCAELI,6,1,odendi,206443/206455/206450/206452/206448/206454,"1/2/3,4/7/8/7",6106.58,1
2023-11-23,KOCAELI,5,1,odendi,206455/206450/206452/206448/206454,"2/3,4/7/8/7",1064.93,1
2023-11-23,KOCAELI,6,2,odendi,206452/206448/206454/206447/206444/206451,7/8/7/5/4/2,5148.11,0
2023-11-23,KOCAELI,5,2,odendi,206448/206454/206447/206444/206451,8/7/5/4/2,306.4,0
2023-11-23,KOCAELI,4,1,odendi,206454/206447/206444/206451,7/5/4/2,90.4,0
2023-11-23,KOCAELI,3,2,odendi,206447/206444/206451,5/4/2,25.09,0
2023-11-24,ANTALYA,3,1,odendi,206470/206464/206469,2/7/5,47.64,0
2023-11-24,ANTALYA,6,1,odendi,206464/206469/206467/206471/206472/206468,"7/5/2/1/3/3,4",170.84,1
2023-11-24,ANTALYA,5,1,odendi,206469/206467/206471/206472/206468,"5/2/1/3/3,4",33.48,1
2023-11-24,ANTALYA,4,1,odendi,206467/206471/206472/206468,"2/1/3/3,4",11.1,1
2023-11-24,ANTALYA,3,2,odendi,206471/206472/206468,"1/3/3,4",3.18,1
2023-11-24,IZMIR,6,1,odendi,206462/206460/206465/206461/206463/206466,"9/4,5/5/3/6/2",23910.93,1
2023-11-24,IZMIR,5,1,odendi,206460/206465/206461/206463/206466,"4,5/5/3/6/2",2540.0,1
2023-11-24,IZMIR,4,1,odendi,206465/206461/206463/206466,5/3/6/2,1516.48,0
2023-11-24,IZMIR,3,1,odendi,206461/206463/206466,3/6/2,243.45,0
2023-11-25,ADANA,3,1,odendi,206489/206495/206491,5/3/3,246.28,0
2023-11-25,ADANA,6,1,odendi,206492/206476/206489/206495/206491/206493,"4/1/5/3/3/4,9",1233.4,1
2023-11-25,ADANA,5,1,odendi,206476/206489/206495/206491/206493,"1/5/3/3/4,9",1013.66,1
2023-11-25,ADANA,6,2,odendi,206495/206491/206493/206490/206475/206494,"3/3/4,9/8/7/2",18213.55,1
2023-11-25,ADANA,5,2,odendi,206491/206493/206490/206475/206494,"3/4,9/8/7/2",3080.71,1
2023-11-25,ADANA,4,1,odendi,206493/206490/206475/206494,"4,9/8/7/2",608.22,1
2023-11-25,ADANA,3,2,odendi,206490/206475/206494,8/7/2,262.76,0
2023-11-25,DIYARBAKIR,6,1,odendi,206481/206482/206480/206479/206477/206478,8/1/7/4/4/6,9764.33,0
2023-11-25,DIYARBAKIR,5,1,odendi,206482/206480/206479/206477/206478,1/7/4/4/6,661.69,0
2023-11-25,DIYARBAKIR,4,1,odendi,206480/206479/206477/206478,7/4/4/6,466.74,0
2023-11-25,DIYARBAKIR,3,1,odendi,206479/206477/206478,4/4/6,56.06,0
2023-11-25,ISTANBUL,4,1,odendi,206483/206485/206474/206486,"1/4/5/3,9",3090.1,1
2023-11-25,ISTANBUL,3,1,odendi,206485/206474/206486,4/5/9,303.12,0
2023-11-25,ISTANBUL,6,1,odendi,206474/206486/206487/206484/206473/206488,"5/3,9/9/6/12/6",12374.07,1
2023-11-25,ISTANBUL,5,1,odendi,206486/206487/206484/206473/206488,"3,9/9/6/12/6",1899.23,1
2023-11-25,ISTANBUL,4,2,odendi,206487/206484/206473/206488,9/6/12/6,590.16,0
2023-11-25,ISTANBUL,3,2,odendi,206484/206473/206488,6/12/6,297.31,0
2023-11-26,ADANA,4,1,odendi,206497/206507/206498/206506,5/3/9/2,459.82,0
2023-11-26,ADANA,3,1,odendi,206507/206498/206506,3/9/2,85.7,0
2023-11-26,ADANA,6,1,odendi,206498/206506/206504/206503/206496/206508,9/2/4/3/1/4,3089.68,0
2023-11-26,ADANA,5,1,odendi,206506/206504/206503/206496/206508,2/4/3/1/4,448.23,0
2023-11-26,ADANA,4,2,odendi,206504/206503/206496/206508,4/3/1/4,351.24,0
2023-11-26,ADANA,3,2,odendi,206503/206496/206508,3/1/4,134.87,0
2023-11-26,IZMIR,3,1,odendi,206502/206499/206509,"1,5/1/3",18.59,1
2023-11-26,IZMIR,6,1,odendi,206500/206511/206502/206499/206509/206501,"3/2/1,5/1/3/5",614.91,1
2023-11-26,IZMIR,5,1,odendi,206511/206502/206499/206509/206501,"2/1,5/1/3/5",192.75,1
2023-11-26,IZMIR,6,2,odendi,206499/206509/206501/206512/206510/206505,"1/3/5/2/3,5/5",444.93,1
2023-11-26,IZMIR,5,2,odendi,206509/206501/206512/206510/206505,"3/5/2/3,5/5",144.88,1
2023-11-26,IZMIR,4,1,odendi,206501/206512/206510/206505,"5/2/3,5/5",45.8,1
2023-11-26,IZMIR,3,2,odendi,206512/206510/206505,"2/3,5/5",20.63,1
2023-11-27,BURSA,6,1,odendi,206514/206529/206530/206515/206531/206521,"1,9,10/3/3/3/7/3",566.47,1
2023-11-27,BURSA,5,1,odendi,206529/206530/206515/206531/206521,3/3/3/7/3,309.27,0
2023-11-27,BURSA,4,1,odendi,206530/206515/206531/206521,3/3/7/3,138.86,0
2023-11-27,BURSA,3,1,odendi,206515/206531/206521,3/7/3,34.58,0
2023-11-27,BURSA,6,2,odendi,206531/206521/206528/206527/206513/206526,7/3/1/2/5/1,667.43,0
2023-11-27,BURSA,5,2,odendi,206521/206528/206527/206513/206526,3/1/2/5/1,130.82,0
2023-11-27,BURSA,4,2,odendi,206528/206527/206513/206526,1/2/5/1,51.7,0
2023-11-27,BURSA,3,2,odendi,206527/206513/206526,2/5/1,14.26,0
2023-11-27,SANLIURFA,3,1,odendi,206519/206520/206516,4/10/6,555.62,0
2023-11-27,SANLIURFA,6,1,odendi,206517/206523/206519/206520/206516/206522,9/3/4/10/6/4,120618.55,0
2023-11-27,SANLIURFA,5,1,odendi,206523/206519/206520/206516/206522,3/4/10/6/4,30356.26,0
2023-11-27,SANLIURFA,6,2,odendi,206520/206516/206522/206525/206518/206524,"10/6/4/7/10/1,2,15",3793.28,1
2023-11-27,SANLIURFA,5,2,odendi,206516/206522/206525/206518/206524,"6/4/7/10/1,2,15",428.92,1
2023-11-27,SANLIURFA,4,1,odendi,206522/206525/206518/206524,"4/7/10/1,2,15",211.24,1
2023-11-27,SANLIURFA,3,2,odendi,206525/206518/206524,"7/10/1,2,15",56.12,1
2023-11-28,ADANA,3,1,odendi,206543/206533/206546,2/7/4,5.29,0
2023-11-28,ADANA,6,1,odendi,206533/206546/206544/206542/206532/206545,"7/4/2/3/5/2,6",122.32,1
2023-11-28,ADANA,5,1,odendi,206546/206544/206542/206532/206545,"4/2/3/5/2,6",64.91,1
2023-11-28,ADANA,4,1,odendi,206544/206542/206532/206545,"2/3/5/2,6",33.24,1
2023-11-28,ADANA,3,2,odendi,206542/206532/206545,"3/5/2,6",14.1,1
