gun,sehir,seq,temettu,leg1,leg2,leg3,leg4,leg5,leg6
30/08/2022,KOCAELI,1,2690.77,196322,196314,196311,196315,196313,196326
31/08/2022,ELAZIG,2,10592.54,196333,196335,196332,196334,196330,196336
31/08/2022,ISTANBUL,1,13487.07,196339,196344,196340,196345,196342,196338
01/09/2022,ANKARA,2,8645.92,196376,196387,196383,196386,196377,196381
01/09/2022,IZMIR,2,3900.21,196391,196392,196388,196389,196378,196393
02/09/2022,BURSA,2,10087.58,196405,196410,196409,196399,196395,196408
02/09/2022,IZMIR,2,652.31,196406,196400,196401,196404,196396,196411
03/09/2022,ANKARA,2,73610.08,196431,196438,196444,196448,196442,196436
03/09/2022,ISTANBUL,2,371.56,196433,196434,196443,196440,196445,196449
04/09/2022,ADANA,2,1294.44,196491,196488,196493,196487,196477,196489
04/09/2022,ISTANBUL,2,1087.08,196486,196484,196481,196483,196480,196474
05/09/2022,BURSA,2,10899.2,196524,196511,196522,196523,196513,196526
05/09/2022,ELAZIG,1,16255.95,196515,196509,196518,196517,196514,196519
06/09/2022,ANKARA,2,3407.1,196529,196535,196530,196534,196528,196531
06/09/2022,KOCAELI,1,31919.85,196541,196536,196540,196542,196538,196543
07/09/2022,DIYARBAKIR,2,363756.67,196551,196553,196549,196546,196559,196565
07/09/2022,ISTANBUL,2,472.98,196558,196556,196554,196560,196544,196563
08/09/2022,ANKARA,2,1264.17,196584,196580,196586,196582,196581,196578
08/09/2022,IZMIR,2,564.18,196592,196591,196593,196589,196577,196590
09/09/2022,BURSA,2,2124.02,196618,196617,196612,196611,196601,196615
09/09/2022,ISTANBUL,2,720.82,196613,196604,196609,196605,196603,196616
10/09/2022,ANKARA,2,1284.66,196638,196645,196642,196644,196643,196646
10/09/2022,IZMIR,2,2680.2,196652,196640,196650,196651,196639,196654
11/09/2022,ADANA,2,895.1,196684,196686,196667,196687,196685,196665
11/09/2022,ELAZIG,1,4994.64,196677,196673,196678,196674,196675,196676
11/09/2022,ISTANBUL,2,4244.83,196670,196680,196668,196672,196669,196679
12/09/2022,BURSA,2,18544.69,196705,196702,196703,196693,196690,196699
12/09/2022,ELAZIG,1,9395.44,196700,196696,196695,196698,196688,196694
13/09/2022,ANKARA,2,1494.84,196711,196706,196715,196710,196716,196707
13/09/2022,KOCAELI,2,13046.62,196720,196721,196718,196717,196719,196709
14/09/2022,DIYARBAKIR,2,9175.26,196735,196727,196738,196739,196726,196741
14/09/2022,ISTANBUL,2,35975.79,196736,196732,196733,196729,196725,196730
15/09/2022,ANKARA,2,22483.86,196748,196745,196755,196754,196750,196747
15/09/2022,IZMIR,2,12818.34,196756,196758,196761,196760,196757,196759
16/09/2022,BURSA,2,2483.51,196802,196800,196804,196801,196788,196803
16/09/2022,ISTANBUL,1,33388.99,196796,196793,196792,196794,196795,196797
17/09/2022,ANKARA,2,9881.05,196836,196834,196833,196830,196825,196832
17/09/2022,IZMIR,2,27699.54,196838,196828,196839,196841,196827,196840
18/09/2022,ADANA,2,962.88,196863,196860,196849,196866,196859,196868
18/09/2022,ELAZIG,1,577.22,196856,196857,196855,196852,196854,196853
18/09/2022,ISTANBUL,2,268.84,196869,196870,196858,196865,196871,196861
19/09/2022,BURSA,2,32548.2,196893,196895,196891,196894,196876,196890
19/09/2022,ELAZIG,2,1164.63,196877,196880,196882,196885,196884,196878
20/09/2022,ANKARA,2,14454.81,196896,196900,196901,196904,196903,196899
20/09/2022,KOCAELI,1,200185.38,196909,196908,196905,196907,196910,196912
22/09/2022,ANKARA,2,312.58,196937,196932,196941,196938,196936,196931
22/09/2022,IZMIR,2,1510.92,196945,196943,196946,196944,196934,196948
23/09/2022,BURSA,2,93316.45,196988,196989,196987,196978,196975,196986
23/09/2022,ISTANBUL,2,889.57,196985,196965,196976,196982,196974,196980
24/09/2022,ANKARA,2,257.68,196999,196998,196997,196995,197000,196996
24/09/2022,IZMIR,2,7852.35,197010,197009,197007,197008,196993,197006
25/09/2022,ADANA,2,4918.06,197066,197060,197062,197064,197045,197063
25/09/2022,ELAZIG,1,154061.23,197053,197051,197048,197050,197049,197054
25/09/2022,ISTANBUL,2,9252.52,197059,197057,197056,197052,197043,197055
26/09/2022,BURSA,1,380.83,197076,197074,197070,197075,197071,197069
26/09/2022,ELAZIG,1,1258.25,197077,197072,197073,197081,197068,197079
27/09/2022,ANKARA,1,2182.3,197090,197093,197089,197087,197091,197088
27/09/2022,KOCAELI,2,66212.77,197096,197099,197098,197094,197083,197100
29/09/2022,ANKARA,2,427.53,197122,197127,197125,197126,197128,197124
29/09/2022,IZMIR,2,937.96,197131,197134,197132,197136,197121,197133
30/09/2022,BURSA,2,311002.21,197152,197150,197149,197153,197139,197154
30/09/2022,ISTANBUL,2,1294.32,197143,197138,197147,197145,197144,197137
01/10/2022,ANKARA,2,15226.46,197168,197162,197165,197161,197167,197163
01/10/2022,IZMIR,2,20922.25,197173,197159,197164,197169,197170,197172
02/10/2022,ADANA,2,1116.32,197195,197196,197192,197191,197178,197190
02/10/2022,ELAZIG,1,1676.14,197181,197185,197182,197179,197187,197183
02/10/2022,ISTANBUL,2,16209.36,197194,197188,197193,197180,197175,197184
03/10/2022,BURSA,2,630.69,197215,197211,197200,197209,197210,197212
03/10/2022,KOCAELI,1,58377.43,197201,197208,197205,197206,197204,197202
04/10/2022,ADANA,2,1624.57,197223,197229,197224,197234,197216,197232
04/10/2022,DIYARBAKIR,2,38109.37,197226,197219,197230,197228,197221,197233
05/10/2022,ELAZIG,1,11658.26,197242,197244,197245,197240,197238,197246
05/10/2022,ISTANBUL,2,319.27,197236,197247,197248,197251,197241,197252
06/10/2022,ANKARA,2,88.41,197260,197259,197258,197257,197254,197263
06/10/2022,IZMIR,2,10478.26,197270,197269,197266,197265,197255,197267
07/10/2022,BURSA,2,3383.88,197297,197294,197289,197296,197283,197298
07/10/2022,ISTANBUL,2,424.84,197287,197293,197291,197288,197286,197280
08/10/2022,ANKARA,1,291.75,197311,197313,197307,197312,197310,197314
08/10/2022,IZMIR,2,7551.16,197320,197317,197319,197316,197318,197305
09/10/2022,ADANA,2,1620.01,197355,197333,197349,197350,197335,197354
09/10/2022,ELAZIG,1,2687.31,197337,197339,197338,197343,197342,197336
09/10/2022,ISTANBUL,2,612.2,197345,197347,197344,197341,197340,197346
10/10/2022,BURSA,2,10844.35,197373,197375,197372,197376,197356,197370
10/10/2022,KOCAELI,2,3960.27,197369,197371,197360,197362,197358,197363
11/10/2022,ADANA,2,1432.86,197389,197380,197392,197385,197387,197381
11/10/2022,DIYARBAKIR,1,11837.1,197393,197394,197386,197378,197395,197391
12/10/2022,ELAZIG,2,7641.88,197413,197396,197410,197408,197398,197409
12/10/2022,ISTANBUL,1,53540.03,197418,197419,197415,197417,197420,197421
13/10/2022,ANKARA,2,14894.42,197450,197442,197445,197446,197431,197444
13/10/2022,IZMIR,2,5699.38,197454,197456,197451,197448,197455,197432
14/10/2022,BURSA,2,5304.56,197472,197478,197467,197480,197483,197465
14/10/2022,ISTANBUL,2,657.57,197468,197477,197471,197473,197474,197470
15/10/2022,ANKARA,2,735.65,197495,197490,197493,197496,197492,197491
15/10/2022,IZMIR,2,4514.17,197489,197499,197502,197501,197486,197500
16/10/2022,ADANA,2,566.56,197553,197554,197551,197556,197534,197557
16/10/2022,ELAZIG,1,32.72,197540,197543,197537,197542,197538,197544
16/10/2022,ISTANBUL,2,1633.86,197541,197549,197547,197546,197536,197550
17/10/2022,BURSA,2,3896.81,197580,197583,197571,197579,197581,197585
17/10/2022,KOCAELI,2,3539.4,197577,197578,197576,197574,197575,197572
18/10/2022,ADANA,2,18230.16,197603,197591,197601,197600,197597,197602
18/10/2022,DIYARBAKIR,1,715.63,197592,197596,197598,197595,197594,197588
19/10/2022,ELAZIG,1,2033.45,197615,197614,197612,197613,197606,197610
19/10/2022,ISTANBUL,2,26875.68,197619,197618,197617,197622,197607,197616
20/10/2022,ANKARA,2,2353.18,197630,197634,197635,197629,197632,197631
20/10/2022,IZMIR,2,1844.87,197639,197637,197633,197640,197626,197642
21/10/2022,BURSA,2,18824.38,197665,197664,197662,197663,197666,197660
21/10/2022,ISTANBUL,2,93.17,197655,197649,197652,197657,197653,197658
22/10/2022,ANKARA,2,867.9,197684,197679,197674,197678,197681,197667
22/10/2022,IZMIR,2,67325.64,197677,197675,197685,197672,197669,197676
23/10/2022,ADANA,2,15077.25,197713,197716,197714,197709,197689,197710
23/10/2022,ELAZIG,1,28341.55,197698,197697,197693,197695,197694,197696
23/10/2022,ISTANBUL,2,18215.64,197702,197687,197699,197701,197706,197686
24/10/2022,BURSA,2,154995.4,197749,197755,197750,197754,197738,197753
24/10/2022,KOCAELI,2,974.94,197739,197745,197744,197743,197740,197742
25/10/2022,ADANA,2,3457.27,197774,197775,197769,197768,197771,197761
25/10/2022,DIYARBAKIR,2,365248.46,197765,197763,197756,197764,197758,197766
26/10/2022,ELAZIG,1,2627.39,197789,197792,197791,197793,197787,197788
26/10/2022,ISTANBUL,2,188.56,197801,197794,197795,197797,197776,197798
27/10/2022,ANKARA,2,220.77,197831,197836,197833,197837,197832,197820
27/10/2022,IZMIR,2,74691.55,197847,197826,197839,197825,197843,197823
28/10/2022,BURSA,2,275.56,197878,197862,197869,197867,197863,197874
28/10/2022,ISTANBUL,2,2019.25,197872,197875,197873,197879,197864,197880
29/10/2022,ANKARA,2,2614.68,197903,197898,197896,197902,197899,197883
29/10/2022,IZMIR,2,1714.94,197909,197892,197904,197900,197885,197905
30/10/2022,ADANA,2,73.62,197964,197947,197960,197958,197948,197956
30/10/2022,ELAZIG,1,940.51,197950,197949,197952,197953,197951,197954
30/10/2022,ISTANBUL,2,231.23,197968,197966,197967,197965,197945,197959
31/10/2022,BURSA,2,1081.13,197982,197985,197980,197981,197969,197979
31/10/2022,KOCAELI,1,137102.55,197973,197975,197978,197976,197972,197971
01/11/2022,ADANA,2,3729.31,198000,197986,197997,198004,198001,197987
01/11/2022,DIYARBAKIR,2,27895.07,197990,198002,197993,197998,197995,197991
02/11/2022,ELAZIG,1,13622.05,198014,198011,198010,198013,198006,198009
02/11/2022,ISTANBUL,2,95.86,198021,198017,198018,198019,198007,198016
03/11/2022,ANKARA,2,1566.67,198051,198050,198052,198055,198044,198049
03/11/2022,IZMIR,2,8616.42,198059,198058,198060,198061,198046,198057
04/11/2022,BURSA,2,6000.96,198089,198080,198092,198091,198081,198098
04/11/2022,ISTANBUL,2,2444.74,198090,198096,198094,198097,198083,198093
05/11/2022,ANKARA,2,92.2,198115,198117,198116,198113,198120,198121
05/11/2022,IZMIR,2,4120.36,198119,198122,198112,198114,198109,198123
06/11/2022,ADANA,2,1499.62,198163,198145,198165,198162,198146,198166
06/11/2022,ELAZIG,1,1614.46,198148,198152,198153,198149,198147,198150
06/11/2022,ISTANBUL,2,14216.88,198158,198143,198154,198151,198144,198155
07/11/2022,BURSA,2,3096.15,198188,198193,198191,198189,198177,198190
07/11/2022,KOCAELI,2,4115.43,198179,198184,198186,198181,198185,198187
08/11/2022,ADANA,2,2228.46,198212,198208,198206,198211,198209,198199
08/11/2022,DIYARBAKIR,1,10258.96,198203,198204,198205,198201,198195,198202
09/11/2022,ELAZIG,1,1940.27,198215,198218,198214,198219,198220,198217
09/11/2022,ISTANBUL,1,6399.64,198222,198228,198224,198221,198227,198226
10/11/2022,ANKARA,2,721.11,198243,198239,198241,198240,198229,198237
10/11/2022,IZMIR,2,27135.93,198248,198234,198251,198245,198235,198249
11/11/2022,BURSA,2,22942.19,198282,198269,198280,198279,198285,198268
11/11/2022,ISTANBUL,2,1610.07,198270,198275,198277,198273,198276,198272
12/11/2022,ANKARA,2,1091.5,198297,198292,198294,198298,198287,198295
12/11/2022,IZMIR,2,1792.26,198303,198305,198289,198301,198302,198300
13/11/2022,ADANA,2,229.48,198337,198335,198332,198334,198316,198336
13/11/2022,ELAZIG,1,4738.57,198317,198320,198322,198318,198321,198323
13/11/2022,ISTANBUL,1,654.45,198329,198330,198328,198325,198324,198327
14/11/2022,BURSA,2,121618.45,198346,198355,198345,198349,198340,198353
14/11/2022,SANLIURFA,2,10840.54,198342,198352,198351,198356,198343,198350
15/11/2022,ADANA,1,1677.67,198361,198364,198362,198365,198363,198368
15/11/2022,DIYARBAKIR,2,6801.73,198366,198371,198359,198369,198358,198372
16/11/2022,ANTALYA,1,509.75,198373,198387,198383,198386,198374,198378
16/11/2022,ISTANBUL,1,3480.33,198385,198375,198384,198380,198381,198376
17/11/2022,IZMIR,1,2597.22,198395,198401,198392,198402,198390,198397
17/11/2022,SANLIURFA,1,15033.11,198394,198396,198393,198399,198389,198400
18/11/2022,ANTALYA,1,82.48,198430,198427,198428,198426,198416,198429
18/11/2022,IZMIR,1,458.52,198421,198432,198434,198433,198422,198435
19/11/2022,ADANA,2,2082.14,198445,198439,198444,198447,198452,198438
19/11/2022,ISTANBUL,1,43170.61,198441,198446,198448,198451,198437,198442
20/11/2022,ADANA,1,656.87,198465,198463,198458,198462,198453,198459
20/11/2022,IZMIR,2,1758.4,198460,198464,198467,198455,198468,198466
21/11/2022,BURSA,2,22885.18,198490,198493,198483,198480,198491,198485
21/11/2022,SANLIURFA,1,441.74,198494,198478,198489,198484,198482,198486
22/11/2022,ADANA,1,661.71,198501,198495,198505,198506,198508,198503
22/11/2022,DIYARBAKIR,1,21979.51,198499,198500,198507,198502,198498,198504
23/11/2022,ANTALYA,1,437.94,198526,198520,198512,198518,198519,198513
23/11/2022,ISTANBUL,1,68005.13,198523,198516,198528,198525,198517,198527
24/11/2022,IZMIR,1,311.35,198549,198535,198545,198551,198542,198534
24/11/2022,SANLIURFA,2,17871.05,198558,198538,198544,198540,198548,198537
25/11/2022,ANTALYA,1,5491.92,198592,198594,198593,198595,198584,198597
25/11/2022,IZMIR,1,2072.95,198591,198596,198589,198600,198587,198599
26/11/2022,ADANA,2,223.7,198628,198622,198626,198621,198614,198623
26/11/2022,ISTANBUL,2,288.73,198613,198618,198617,198620,198612,198624
27/11/2022,ADANA,1,168.54,198633,198639,198637,198644,198640,198634
27/11/2022,IZMIR,2,14364.34,198641,198648,198645,198638,198635,198647
28/11/2022,BURSA,2,92.49,198672,198674,198675,198673,198659,198670
28/11/2022,SANLIURFA,2,911.25,198668,198662,198667,198663,198664,198660
29/11/2022,ADANA,1,1066.29,198691,198694,198693,198695,198681,198692
29/11/2022,DIYARBAKIR,1,2250.83,198690,198689,198688,198686,198687,198684
30/11/2022,ANTALYA,1,40365.67,198710,198701,198708,198707,198706,198711
30/11/2022,ISTANBUL,2,2882.08,198709,198697,198704,198705,198698,198702
02/12/2022,ANTALYA,1,10364.25,198760,198762,198754,198758,198757,198764
02/12/2022,IZMIR,1,418.1,198759,198753,198756,198761,198752,198763
03/12/2022,ADANA,1,1358.95,198789,198794,198791,198792,198793,198796
03/12/2022,ISTANBUL,1,55117.66,198785,198784,198786,198782,198787,198788
04/12/2022,ADANA,1,3250.47,198818,198816,198812,198815,198820,198811
04/12/2022,IZMIR,2,191.82,198823,198822,198826,198819,198813,198824
05/12/2022,BURSA,2,4568.53,198848,198851,198849,198850,198836,198845
05/12/2022,SANLIURFA,1,4920.28,198843,198841,198844,198834,198839,198842
06/12/2022,ADANA,1,3487.14,198858,198860,198853,198856,198857,198852
06/12/2022,DIYARBAKIR,1,14162.65,198866,198863,198865,198864,198855,198862
07/12/2022,ANTALYA,1,2979.34,198889,198891,198890,198883,198878,198884
07/12/2022,ISTANBUL,2,137732.49,198876,198885,198886,198888,198877,198887
08/12/2022,IZMIR,1,1163.05,198902,198894,198896,198897,198900,198895
08/12/2022,SANLIURFA,1,30240.21,198899,198892,198901,198903,198893,198904
09/12/2022,ANTALYA,1,2230.21,198920,198919,198916,198911,198917,198913
09/12/2022,IZMIR,1,16354.18,198912,198915,198918,198921,198914,198922
10/12/2022,ADANA,2,2203.93,198924,198935,198929,198937,198923,198936
10/12/2022,ISTANBUL,1,10323.12,198934,198928,198926,198927,198925,198930
11/12/2022,ADANA,1,12047.25,198962,198969,198972,198963,198971,198976
11/12/2022,IZMIR,2,67.26,198970,198973,198978,198959,198967,198968
12/12/2022,BURSA,2,2191.47,199023,199012,199027,199021,199011,199025
12/12/2022,SANLIURFA,1,2122.4,199015,199010,199019,199018,199009,199017
13/12/2022,ADANA,1,2143.92,199044,199046,199035,199047,199045,199048
13/12/2022,DIYARBAKIR,1,30829.13,199038,199039,199040,199043,199036,199041
14/12/2022,ANTALYA,1,23375.01,199054,199055,199059,199053,199051,199058
14/12/2022,ISTANBUL,1,1518.44,199064,199050,199061,199063,199057,199049
15/12/2022,IZMIR,1,1957.52,199068,199074,199067,199070,199069,199072
15/12/2022,SANLIURFA,1,36085.89,199077,199073,199076,199075,199065,199071
16/12/2022,ANTALYA,1,30141.48,199093,199098,199096,199099,199092,199101
16/12/2022,IZMIR,1,4498.87,199094,199102,199104,199105,199100,199095
17/12/2022,ADANA,1,81.87,199116,199111,199112,199118,199121,199119
17/12/2022,ISTANBUL,1,14941.93,199117,199107,199115,199110,199106,199109
18/12/2022,ADANA,1,106.59,199133,199122,199135,199137,199132,199123
18/12/2022,IZMIR,2,18105.67,199131,199127,199126,199128,199125,199134
19/12/2022,BURSA,2,18362.86,199154,199153,199156,199155,199143,199149
19/12/2022,SANLIURFA,2,2479.65,199145,199139,199144,199146,199140,199151
20/12/2022,ADANA,1,421.17,199164,199168,199165,199169,199167,199166
20/12/2022,DIYARBAKIR,1,20098.35,199162,199161,199159,199157,199163,199160
21/12/2022,ANTALYA,1,13969.29,199181,199188,199189,199191,199180,199192
21/12/2022,ISTANBUL,1,9282.11,199187,199178,199185,199186,199184,199179
22/12/2022,IZMIR,1,595.18,199197,199196,199204,199202,199195,199207
22/12/2022,SANLIURFA,1,16553.55,199206,199194,199205,199198,199201,199193
23/12/2022,ANTALYA,1,381.18,199247,199245,199222,199242,199224,199246
23/12/2022,IZMIR,1,135.89,199238,199239,199243,199241,199237,199240
24/12/2022,ADANA,2,1282.02,199273,199269,199267,199260,199272,199271
24/12/2022,ISTANBUL,2,12549.55,199263,199257,199261,199265,199258,199264
25/12/2022,ADANA,1,4876.97,199274,199289,199288,199287,199275,199292
25/12/2022,IZMIR,2,2753.08,199294,199280,199283,199293,199295,199281
26/12/2022,BURSA,2,110094.1,199308,199313,199321,199315,199310,199322
26/12/2022,SANLIURFA,1,200107.6,199312,199316,199307,199314,199318,199306
27/12/2022,ADANA,1,265.09,199328,199330,199332,199331,199325,199329
27/12/2022,DIYARBAKIR,1,11594.82,199334,199336,199338,199326,199333,199335
28/12/2022,ANTALYA,1,19962.25,199342,199348,199353,199351,199344,199354
28/12/2022,ISTANBUL,1,5006.31,199345,199349,199347,199346,199339,199352
29/12/2022,IZMIR,1,1646.4,199367,199363,199359,199360,199368,199358
29/12/2022,SANLIURFA,1,177470.01,199362,199365,199369,199364,199356,199371
30/12/2022,ANTALYA,1,55253.09,199383,199389,199391,199390,199375,199388
30/12/2022,IZMIR,2,606.16,199381,199377,199386,199384,199378,199382
31/12/2022,ADANA,2,47621.47,199403,199395,199404,199408,199405,199394
31/12/2022,ISTANBUL,1,611.1,199397,199398,199393,199396,199399,199400
01/01/2023,ADANA,1,3823.47,199410,199422,199424,199427,199423,199409
01/01/2023,IZMIR,1,128.54,199412,199419,199425,199418,199429,199417
02/01/2023,BURSA,2,16646.19,199443,199445,199441,199442,199432,199446
02/01/2023,SANLIURFA,1,3282.8,199437,199430,199434,199435,199438,199440
03/01/2023,ADANA,1,28251.59,199462,199463,199456,199459,199451,199457
03/01/2023,ANTALYA,2,475.83,199460,199461,199450,199452,199447,199458
04/01/2023,ISTANBUL,1,1354.63,199476,199477,199479,199475,199474,199478
04/01/2023,SANLIURFA,2,68455.06,199472,199470,199468,199471,199464,199469
05/01/2023,IZMIR,1,557.38,199487,199494,199488,199485,199482,199490
05/01/2023,KOCAELI,2,1545.54,199486,199489,199492,199484,199491,199480
06/01/2023,ANTALYA,1,71.77,199506,199499,199509,199503,199500,199508
06/01/2023,IZMIR,1,343.38,199507,199505,199504,199498,199501,199496
07/01/2023,ADANA,2,2933.58,199511,199521,199526,199519,199524,199510
07/01/2023,ISTANBUL,2,4083.38,199513,199517,199515,199520,199512,199518
08/01/2023,ADANA,2,5351.79,199538,199530,199542,199540,199536,199528
08/01/2023,IZMIR,2,2695.92,199543,199544,199535,199533,199537,199531
09/01/2023,BURSA,2,287.64,199556,199557,199552,199551,199546,199555
09/01/2023,SANLIURFA,2,113272.97,199562,199548,199561,199560,199549,199559
10/01/2023,ADANA,1,5122.98,199577,199565,199576,199575,199574,199564
10/01/2023,ANTALYA,2,895.67,199569,199571,199579,199572,199567,199578
11/01/2023,ISTANBUL,1,3093.54,199594,199591,199587,199589,199593,199592
11/01/2023,SANLIURFA,1,233230.33,199583,199580,199590,199584,199581,199586
12/01/2023,IZMIR,1,7745.7,199607,199604,199602,199599,199606,199609
12/01/2023,KOCAELI,2,4555.53,199600,199595,199603,199601,199596,199610
13/01/2023,ANTALYA,1,1902.03,199632,199626,199633,199631,199634,199636
