yaris_id,tarih_dt,sehir,pist,mesafe,ikramiye,kosu_grubu,kosu_cinsi,hipodrom,zemin,yas_kategori,ikramiye_tl,kosu_sira,tarih
758296413,2024-10-03,İzmir,Çim,1200,217000.0,2 Yaşlı İngilizler,Maiden /D,İzmir,Çim,2 Yaşlı İngilizler,217000.0,0,2024-10-03
410588877,2024-10-03,İzmir,Çim,1200,192000.0,2 Yaşlı İngilizler,ŞARTLI 4 /,İzmir,Çim,2 Yaşlı İngilizler,192000.0,0,2024-10-03
948879733,2024-10-03,İzmir,Çim,1900,163000.0,3 ve Yukarı İngilizler,ŞARTLI 3 /,İzmir,Çim,3 ve Yukarı İngilizler,163000.0,0,2024-10-03
594860263,2024-10-03,İzmir,Çim,1200,192000.0,3 ve Yukarı İngilizler,Handikap 15 /H2,İzmir,Çim,3 ve Yukarı İngilizler,192000.0,0,2024-10-03
626708255,2024-10-03,İzmir,Çim,1200,240000.0,3 Yaşlı Araplar,ŞARTLI 5 /DHT/D,İzmir,Çim,3 Yaşlı Araplar,240000.0,0,2024-10-03
877393252,2024-10-03,İzmir,Çim,1200,177000.0,3 Yaşlı Araplar,SATIŞ 2 /DHÖW,İzmir,Çim,3 Yaşlı Araplar,177000.0,0,2024-10-03
561453161,2024-10-03,İzmir,Kum,1900,384000.0,4 ve Yukarı Araplar,KV-8 /DHÖW,İzmir,Kum,4 ve Yukarı Araplar,384000.0,0,2024-10-03
120637776,2024-10-03,İzmir,Çim,1300,240000.0,4 ve Yukarı Araplar,Handikap 16 /DHÖW/H2/D,İzmir,Çim,4 ve Yukarı Araplar,240000.0,0,2024-10-03
691696077,2024-10-04,Bursa,Çim,1500,217000.0,2 Yaşlı İngilizler,Maiden /,Bursa,Çim,2 Yaşlı İngilizler,217000.0,0,2024-10-04
554381873,2024-10-04,Bursa,Çim,1200,285000.0,2 Yaşlı İngilizler,KV-6 /,Bursa,Çim,2 Yaşlı İngilizler,285000.0,0,2024-10-04
881054037,2024-10-04,Bursa,Çim,1300,192000.0,3 ve Yukarı İngilizler,ŞARTLI 4 /,Bursa,Çim,3 ve Yukarı İngilizler,192000.0,0,2024-10-04
34294233,2024-10-04,Bursa,Çim,1400,192000.0,3 ve Yukarı İngilizler,Handikap 15 /H2/D,Bursa,Çim,3 ve Yukarı İngilizler,192000.0,0,2024-10-04
7118867,2024-10-04,Bursa,Çim,1400,384000.0,3 Yaşlı Araplar,KV-8 /DHÖ,Bursa,Çim,3 Yaşlı Araplar,384000.0,0,2024-10-04
86506666,2024-10-04,Bursa,Kum,1800,153000.0,4 Yaşlı Araplar,SATIŞ 1 /DHÖW,Bursa,Kum,4 Yaşlı Araplar,153000.0,0,2024-10-04
491685665,2024-10-04,Bursa,Çim,1800,285000.0,4 ve Yukarı Araplar,KV-6 /DHÖW/D,Bursa,Çim,4 ve Yukarı Araplar,285000.0,0,2024-10-04
705808017,2024-10-04,Bursa,Çim,2200,274000.0,4 ve Yukarı Araplar,Handikap 17 /DHÖW/H2,Bursa,Çim,4 ve Yukarı Araplar,274000.0,0,2024-10-04
978375921,2024-10-04,İstanbul,Sentetik,1500,280000.0,2 Yaşlı İngilizler,ŞARTLI 5 /EBF,İstanbul,Sentetik,2 Yaşlı İngilizler,280000.0,0,2024-10-04
915707711,2024-10-04,İstanbul,Çim,1300,216000.0,2 Yaşlı İngilizler,SATIŞ 2 /,İstanbul,Çim,2 Yaşlı İngilizler,216000.0,0,2024-10-04
226576071,2024-10-04,İstanbul,Çim,2400,236500.0,3 Yaşlı İngilizler,ŞARTLI 4 /,İstanbul,Çim,3 Yaşlı İngilizler,236500.0,0,2024-10-04
158762132,2024-10-04,İstanbul,Çim,1600,545000.0,3 ve Yukarı İngilizler,KV-9 /,İstanbul,Çim,3 ve Yukarı İngilizler,545000.0,0,2024-10-04
663362539,2024-10-04,İstanbul,Sentetik,1200,313000.0,3 ve Yukarı İngilizler,Handikap 17 /H1,İstanbul,Sentetik,3 ve Yukarı İngilizler,313000.0,0,2024-10-04
419462330,2024-10-04,İstanbul,Çim,1200,320000.0,3 Yaşlı Araplar,ŞARTLI 1 /DHÖW,İstanbul,Çim,3 Yaşlı Araplar,320000.0,0,2024-10-04
247391716,2024-10-04,İstanbul,Çim,1900,1400000.0,4 Yaşlı Araplar,G 2 /DHT,İstanbul,Çim,4 Yaşlı Araplar,1400000.0,0,2024-10-04
658465592,2024-10-04,İstanbul,Sentetik,1500,236500.0,4 ve Yukarı Araplar,ŞARTLI 4 /DHÖW/Y-1,İstanbul,Sentetik,4 ve Yukarı Araplar,236500.0,0,2024-10-04
191857206,2024-10-05,Ankara,Çim,1400,320000.0,2 Yaşlı İngilizler,ŞARTLI 1 /,Ankara,Çim,2 Yaşlı İngilizler,320000.0,0,2024-10-05
883926421,2024-10-05,Ankara,Kum,1500,453000.0,2 Yaşlı İngilizler,KV-8 /,Ankara,Kum,2 Yaşlı İngilizler,453000.0,0,2024-10-05
533712345,2024-10-05,Ankara,Çim,1600,240000.0,3 Yaşlı İngilizler,ŞARTLI 19 /,Ankara,Çim,3 Yaşlı İngilizler,240000.0,0,2024-10-05
558046749,2024-10-05,Ankara,Kum,2000,280000.0,3 Yaşlı İngilizler,ŞARTLI 5 /D,Ankara,Kum,3 Yaşlı İngilizler,280000.0,0,2024-10-05
321546547,2024-10-05,Ankara,Çim,1400,328000.0,3 ve Yukarı İngilizler,KV-6 /,Ankara,Çim,3 ve Yukarı İngilizler,328000.0,0,2024-10-05
153137944,2024-10-05,Ankara,Çim,2200,280000.0,3 ve Yukarı İngilizler,Handikap 16 /H1,Ankara,Çim,3 ve Yukarı İngilizler,280000.0,0,2024-10-05
904651183,2024-10-05,Ankara,Çim,1600,390000.0,3 Yaşlı Araplar,KV-7 /DHÖ,Ankara,Çim,3 Yaşlı Araplar,390000.0,0,2024-10-05
122332061,2024-10-05,Ankara,Çim,1900,313000.0,4 Yaşlı Araplar,Handikap 17 /DHÖ/H1,Ankara,Çim,4 Yaşlı Araplar,313000.0,0,2024-10-05
722692511,2024-10-05,Ankara,Kum,1500,1950000.0,4 ve Yukarı Araplar,G 1 /DHT,Ankara,Kum,4 ve Yukarı Araplar,1950000.0,0,2024-10-05
472470829,2024-10-05,İzmir,Kum,1200,217000.0,2 Yaşlı İngilizler,Maiden /,İzmir,Kum,2 Yaşlı İngilizler,217000.0,0,2024-10-05
371224549,2024-10-05,İzmir,Çim,1200,384000.0,2 Yaşlı İngilizler,KV-8 /,İzmir,Çim,2 Yaşlı İngilizler,384000.0,0,2024-10-05
538932225,2024-10-05,İzmir,Çim,1700,331000.0,3 Yaşlı İngilizler,KV-7 /D,İzmir,Çim,3 Yaşlı İngilizler,331000.0,0,2024-10-05
335876036,2024-10-05,İzmir,Kum,2000,192000.0,3 ve Yukarı İngilizler,ŞARTLI 4 /Y-1,İzmir,Kum,3 ve Yukarı İngilizler,192000.0,0,2024-10-05
973489607,2024-10-05,İzmir,Çim,2400,274000.0,3 ve Yukarı İngilizler,Handikap 17 /H2,İzmir,Çim,3 ve Yukarı İngilizler,274000.0,0,2024-10-05
855410027,2024-10-05,İzmir,Kum,1400,129000.0,3 Yaşlı Araplar,ŞARTLI 2 /DHÖ,İzmir,Kum,3 Yaşlı Araplar,129000.0,0,2024-10-05
327545446,2024-10-05,İzmir,Kum,1600,192000.0,4 ve Yukarı Araplar,ŞARTLI 4 /DHÖW,İzmir,Kum,4 ve Yukarı Araplar,192000.0,0,2024-10-05
527901684,2024-10-05,İzmir,Çim,1200,192000.0,4 ve Yukarı Araplar,Handikap 15 /DHÖ/H2,İzmir,Çim,4 ve Yukarı Araplar,192000.0,0,2024-10-05
693264451,2024-10-05,Diyarbakır,Kum,1200,160000.0,2 Yaşlı İngilizler,ŞARTLI 19 /,Diyarbakır,Kum,2 Yaşlı İngilizler,160000.0,0,2024-10-05
748463216,2024-10-05,Diyarbakır,Kum,1700,114500.0,3 ve Yukarı İngilizler,ŞARTLI 3 /D,Diyarbakır,Kum,3 ve Yukarı İngilizler,114500.0,0,2024-10-05
119829920,2024-10-05,Diyarbakır,Kum,1200,175000.0,3 ve Yukarı İngilizler,Handikap 16 /H3,Diyarbakır,Kum,3 ve Yukarı İngilizler,175000.0,0,2024-10-05
578629747,2024-10-05,Diyarbakır,Kum,1200,114500.0,3 Yaşlı Araplar,ŞARTLI 3 /DHÖ,Diyarbakır,Kum,3 Yaşlı Araplar,114500.0,0,2024-10-05
89653246,2024-10-05,Diyarbakır,Kum,1700,238000.0,4 Yaşlı Araplar,KV-7 /DHÖW,Diyarbakır,Kum,4 Yaşlı Araplar,238000.0,0,2024-10-05
36479846,2024-10-05,Diyarbakır,Kum,1200,175000.0,4 ve Yukarı Araplar,ŞARTLI 5 /DHÖW,Diyarbakır,Kum,4 ve Yukarı Araplar,175000.0,0,2024-10-05
494793449,2024-10-06,İstanbul,Çim,1200,240000.0,2 Yaşlı İngilizler,Maiden /,İstanbul,Çim,2 Yaşlı İngilizler,240000.0,0,2024-10-06
688292804,2024-10-06,İstanbul,Sentetik,1400,980000.0,2 Yaşlı İngilizler,G 3 /,İstanbul,Sentetik,2 Yaşlı İngilizler,980000.0,0,2024-10-06
971675287,2024-10-06,İstanbul,Çim,1600,186500.0,3 Yaşlı İngilizler,ŞARTLI 3 /,İstanbul,Çim,3 Yaşlı İngilizler,186500.0,0,2024-10-06
345429811,2024-10-06,İstanbul,Çim,1200,313000.0,3 Yaşlı İngilizler,Handikap 17 /H1,İstanbul,Çim,3 Yaşlı İngilizler,313000.0,0,2024-10-06
345773012,2024-10-06,İstanbul,Çim,1200,186500.0,3 ve Yukarı İngilizler,ŞARTLI 3 /D,İstanbul,Çim,3 ve Yukarı İngilizler,186500.0,0,2024-10-06
132654753,2024-10-06,İstanbul,Çim,1600,2750000.0,3 Yaşlı Araplar,G 1 /DHT,İstanbul,Çim,3 Yaşlı Araplar,2750000.0,0,2024-10-06
997446107,2024-10-06,İstanbul,Sentetik,1500,280000.0,4 Yaşlı Araplar,ŞARTLI 5 /DHÖ,İstanbul,Sentetik,4 Yaşlı Araplar,280000.0,0,2024-10-06
655146580,2024-10-06,İstanbul,Çim,1400,980000.0,4 ve Yukarı Araplar,G 3 /DHT,İstanbul,Çim,4 ve Yukarı Araplar,980000.0,0,2024-10-06
24932620,2024-10-06,İstanbul,Sentetik,1300,328000.0,4 ve Yukarı Araplar,Handikap 21 /DHÖW/H1,İstanbul,Sentetik,4 ve Yukarı Araplar,328000.0,0,2024-10-06
433805012,2024-10-06,Adana,Çim,1200,192000.0,2 Yaşlı İngilizler,ŞARTLI 4 /,Adana,Çim,2 Yaşlı İngilizler,192000.0,0,2024-10-06
902684181,2024-10-06,Adana,Kum,1400,192000.0,3 Yaşlı İngilizler,ŞARTLI 4 /D,Adana,Kum,3 Yaşlı İngilizler,192000.0,0,2024-10-06
729924809,2024-10-06,Adana,Çim,2100,163000.0,3 ve Yukarı İngilizler,ŞARTLI 3 /Y-1,Adana,Çim,3 ve Yukarı İngilizler,163000.0,0,2024-10-06
383332485,2024-10-06,Adana,Kum,1400,240000.0,3 ve Yukarı İngilizler,Handikap 16 /H2,Adana,Kum,3 ve Yukarı İngilizler,240000.0,0,2024-10-06
131934617,2024-10-06,Adana,Kum,1300,217000.0,3 Yaşlı Araplar,Maiden /DHT,Adana,Kum,3 Yaşlı Araplar,217000.0,0,2024-10-06
531392857,2024-10-06,Adana,Kum,1300,240000.0,3 Yaşlı Araplar,ŞARTLI 5 /DHÖW,Adana,Kum,3 Yaşlı Araplar,240000.0,0,2024-10-06
726890801,2024-10-06,Adana,Çim,1300,384000.0,4 Yaşlı Araplar,KV-8 /DHÖW,Adana,Çim,4 Yaşlı Araplar,384000.0,0,2024-10-06
753128772,2024-10-06,Adana,Kum,1900,192000.0,4 ve Yukarı Araplar,ŞARTLI 4 /DHÖW,Adana,Kum,4 ve Yukarı Araplar,192000.0,0,2024-10-06
934176838,2024-10-07,Bursa,Çim,1500,163000.0,2 Yaşlı İngilizler,ŞARTLI 3 /,Bursa,Çim,2 Yaşlı İngilizler,163000.0,0,2024-10-07
584755054,2024-10-07,Bursa,Kum,1400,384000.0,3 Yaşlı İngilizler,KV-8 /,Bursa,Kum,3 Yaşlı İngilizler,384000.0,0,2024-10-07
739439021,2024-10-07,Bursa,Çim,2000,153000.0,3 Yaşlı İngilizler,SATIŞ 1 /,Bursa,Çim,3 Yaşlı İngilizler,153000.0,0,2024-10-07
555643961,2024-10-07,Bursa,Kum,1400,163000.0,3 ve Yukarı İngilizler,Handikap 14 /H2,Bursa,Kum,3 ve Yukarı İngilizler,163000.0,0,2024-10-07
114255896,2024-10-07,Bursa,Çim,1200,217000.0,3 Yaşlı Araplar,Maiden /DHÖW,Bursa,Çim,3 Yaşlı Araplar,217000.0,0,2024-10-07
820342245,2024-10-07,Bursa,Çim,1200,163000.0,3 Yaşlı Araplar,ŞARTLI 3 /DHÖW/TR,Bursa,Çim,3 Yaşlı Araplar,163000.0,0,2024-10-07
21029878,2024-10-07,Bursa,Çim,1400,129000.0,4 ve Yukarı Araplar,ŞARTLI 2 /DHÖW,Bursa,Çim,4 ve Yukarı Araplar,129000.0,0,2024-10-07
27948867,2024-10-07,Bursa,Çim,1700,240000.0,4 ve Yukarı Araplar,Handikap 16 /DHÖW/H2/Y-2/D,Bursa,Çim,4 ve Yukarı Araplar,240000.0,0,2024-10-07
796325010,2024-10-07,Elazığ,Kum,1200,160000.0,2 Yaşlı İngilizler,Maiden /D,Elazığ,Kum,2 Yaşlı İngilizler,160000.0,0,2024-10-07
649147850,2024-10-07,Elazığ,Kum,1200,82000.0,2 Yaşlı İngilizler,Handikap 13 /H3,Elazığ,Kum,2 Yaşlı İngilizler,82000.0,0,2024-10-07
400610801,2024-10-07,Elazığ,Kum,1200,194000.0,3 ve Yukarı İngilizler,Handikap 17 /H3,Elazığ,Kum,3 ve Yukarı İngilizler,194000.0,0,2024-10-07
46754239,2024-10-07,Elazığ,Kum,1200,114500.0,3 Yaşlı Araplar,ŞARTLI 3 /DHÖW,Elazığ,Kum,3 Yaşlı Araplar,114500.0,0,2024-10-07
844817115,2024-10-07,Elazığ,Kum,1800,140000.0,4 Yaşlı Araplar,Handikap 15 /DHÖW/H3/D,Elazığ,Kum,4 Yaşlı Araplar,140000.0,0,2024-10-07
603095655,2024-10-07,Elazığ,Kum,1900,140000.0,4 ve Yukarı Araplar,ŞARTLI 4 /DHÖW,Elazığ,Kum,4 ve Yukarı Araplar,140000.0,0,2024-10-07
663594160,2024-10-07,Elazığ,Kum,1600,175000.0,4 ve Yukarı Araplar,Handikap 16 /DHÖW/H3/Y-2,Elazığ,Kum,4 ve Yukarı Araplar,175000.0,0,2024-10-07
850022973,2024-10-08,Adana,Kum,1300,192000.0,2 Yaşlı İngilizler,ŞARTLI 4 /D,Adana,Kum,2 Yaşlı İngilizler,192000.0,0,2024-10-08
994436830,2024-10-08,Adana,Çim,1800,163000.0,3 Yaşlı İngilizler,Handikap 14 /H2,Adana,Çim,3 Yaşlı İngilizler,163000.0,0,2024-10-08
657858776,2024-10-08,Adana,Kum,2200,240000.0,3 ve Yukarı İngilizler,ŞARTLI 5 /,Adana,Kum,3 ve Yukarı İngilizler,240000.0,0,2024-10-08
875307440,2024-10-08,Adana,Çim,1300,217000.0,3 Yaşlı Araplar,Maiden /DHÖW/D,Adana,Çim,3 Yaşlı Araplar,217000.0,0,2024-10-08
561412486,2024-10-08,Adana,Çim,1300,384000.0,3 Yaşlı Araplar,KV-8 /DHÖW,Adana,Çim,3 Yaşlı Araplar,384000.0,0,2024-10-08
103957725,2024-10-08,Adana,Çim,2100,240000.0,4 Yaşlı Araplar,ŞARTLI 5 /DHÖW,Adana,Çim,4 Yaşlı Araplar,240000.0,0,2024-10-08
29165362,2024-10-08,Adana,Çim,1200,331000.0,4 ve Yukarı Araplar,KV-7 /DHÖ,Adana,Çim,4 ve Yukarı Araplar,331000.0,0,2024-10-08
252325660,2024-10-08,Adana,Çim,2000,192000.0,4 ve Yukarı Araplar,Handikap 15 /DHÖW/H2,Adana,Çim,4 ve Yukarı Araplar,192000.0,0,2024-10-08
911586061,2024-10-08,Kocaeli,Kum,1200,273000.0,2 Yaşlı İngilizler,ŞARTLI 1 /,Kocaeli,Kum,2 Yaşlı İngilizler,273000.0,0,2024-10-08
926830950,2024-10-08,Kocaeli,Kum,1200,163000.0,2 Yaşlı İngilizler,Handikap 14 /H2,Kocaeli,Kum,2 Yaşlı İngilizler,163000.0,0,2024-10-08
406228011,2024-10-08,Kocaeli,Kum,2000,192000.0,3 Yaşlı İngilizler,Handikap 15 /H2,Kocaeli,Kum,3 Yaşlı İngilizler,192000.0,0,2024-10-08
950991083,2024-10-08,Kocaeli,Kum,2000,331000.0,3 ve Yukarı İngilizler,KV-7 /,Kocaeli,Kum,3 ve Yukarı İngilizler,331000.0,0,2024-10-08
932747777,2024-10-08,Kocaeli,Kum,1500,163000.0,3 ve Yukarı İngilizler,ŞARTLI 3 /D,Kocaeli,Kum,3 ve Yukarı İngilizler,163000.0,0,2024-10-08
935892458,2024-10-08,Kocaeli,Kum,1400,192000.0,3 Yaşlı Araplar,Handikap 15 /DHT/H2,Kocaeli,Kum,3 Yaşlı Araplar,192000.0,0,2024-10-08
179440991,2024-10-08,Kocaeli,Kum,1400,240000.0,4 ve Yukarı Araplar,ŞARTLI 5 /DHÖW,Kocaeli,Kum,4 ve Yukarı Araplar,240000.0,0,2024-10-08
336680216,2024-10-08,Kocaeli,Kum,2000,240000.0,4 ve Yukarı Araplar,Handikap 16 /DHÖ/H2,Kocaeli,Kum,4 ve Yukarı Araplar,240000.0,0,2024-10-08
23474908,2024-10-09,İstanbul,Çim,1200,320000.0,2 Yaşlı İngilizler,ŞARTLI 1 /D,İstanbul,Çim,2 Yaşlı İngilizler,320000.0,0,2024-10-09
372566809,2024-10-09,İstanbul,Sentetik,1500,236500.0,3 Yaşlı İngilizler,ŞARTLI 4 /,İstanbul,Sentetik,3 Yaşlı İngilizler,236500.0,0,2024-10-09
212470939,2024-10-09,İstanbul,Çim,1900,280000.0,3 Yaşlı İngilizler,Handikap 16 /H1,İstanbul,Çim,3 Yaşlı İngilizler,280000.0,0,2024-10-09
923212679,2024-10-09,İstanbul,Sentetik,2000,280000.0,3 ve Yukarı İngilizler,ŞARTLI 5 /,İstanbul,Sentetik,3 ve Yukarı İngilizler,280000.0,0,2024-10-09
575233256,2024-10-09,İstanbul,Çim,1600,328000.0,3 ve Yukarı İngilizler,Handikap 21 /H1/D,İstanbul,Çim,3 ve Yukarı İngilizler,328000.0,0,2024-10-09
58104941,2024-10-09,İstanbul,Çim,1400,186500.0,3 Yaşlı Araplar,ŞARTLI 3 /DHÖW,İstanbul,Çim,3 Yaşlı Araplar,186500.0,0,2024-10-09
135086023,2024-10-09,İstanbul,Çim,2100,186500.0,4 Yaşlı Araplar,ŞARTLI 3 /DHÖW,İstanbul,Çim,4 Yaşlı Araplar,186500.0,0,2024-10-09
961330379,2024-10-09,İstanbul,Çim,2100,545000.0,4 ve Yukarı Araplar,KV-9 /DHÖW,İstanbul,Çim,4 ve Yukarı Araplar,545000.0,0,2024-10-09
539084231,2024-10-09,İstanbul,Çim,1200,236500.0,4 ve Yukarı Araplar,ŞARTLI 4 /DHÖW,İstanbul,Çim,4 ve Yukarı Araplar,236500.0,0,2024-10-09
763940623,2024-10-09,Elazığ,Kum,1200,140000.0,2 Yaşlı İngilizler,ŞARTLI 4 /D,Elazığ,Kum,2 Yaşlı İngilizler,140000.0,0,2024-10-09
774573017,2024-10-09,Elazığ,Kum,1600,140000.0,3 Yaşlı İngilizler,ŞARTLI 4 /,Elazığ,Kum,3 Yaşlı İngilizler,140000.0,0,2024-10-09
635553594,2024-10-09,Elazığ,Kum,1900,114500.0,3 Yaşlı İngilizler,Handikap 14 /H3,Elazığ,Kum,3 Yaşlı İngilizler,114500.0,0,2024-10-09
692676673,2024-10-09,Elazığ,Kum,1600,114500.0,3 ve Yukarı İngilizler,ŞARTLI 3 /D,Elazığ,Kum,3 ve Yukarı İngilizler,114500.0,0,2024-10-09
341499396,2024-10-09,Elazığ,Kum,1200,160000.0,3 Yaşlı Araplar,Maiden /DHÖW/D,Elazığ,Kum,3 Yaşlı Araplar,160000.0,0,2024-10-09
424282490,2024-10-09,Elazığ,Kum,1900,140000.0,4 Yaşlı Araplar,ŞARTLI 4 /DHÖW/Y-2,Elazığ,Kum,4 Yaşlı Araplar,140000.0,0,2024-10-09
445258605,2024-10-09,Elazığ,Kum,1500,175000.0,4 ve Yukarı Araplar,ŞARTLI 5 /DHT,Elazığ,Kum,4 ve Yukarı Araplar,175000.0,0,2024-10-09
633502261,2024-10-10,Ankara,Çim,1400,390000.0,2 Yaşlı İngilizler,KV-7 /D,Ankara,Çim,2 Yaşlı İngilizler,390000.0,0,2024-10-10
155690189,2024-10-10,Ankara,Kum,1400,236500.0,2 Yaşlı İngilizler,ŞARTLI 4 /,Ankara,Kum,2 Yaşlı İngilizler,236500.0,0,2024-10-10
115240809,2024-10-10,Ankara,Kum,2000,280000.0,3 Yaşlı İngilizler,Handikap 16 /H1,Ankara,Kum,3 Yaşlı İngilizler,280000.0,0,2024-10-10
544703042,2024-10-10,Ankara,Çim,2400,186500.0,3 ve Yukarı İngilizler,ŞARTLI 3 /,Ankara,Çim,3 ve Yukarı İngilizler,186500.0,0,2024-10-10
392131699,2024-10-10,Ankara,Çim,1400,236500.0,3 ve Yukarı İngilizler,Handikap 15 /H1,Ankara,Çim,3 ve Yukarı İngilizler,236500.0,0,2024-10-10
125306602,2024-10-10,Ankara,Kum,1400,240000.0,3 Yaşlı Araplar,Maiden /DHÖW,Ankara,Kum,3 Yaşlı Araplar,240000.0,0,2024-10-10
338454523,2024-10-10,Ankara,Çim,1900,236500.0,4 ve Yukarı Araplar,ŞARTLI 4 /DHÖW/Y-3,Ankara,Çim,4 ve Yukarı Araplar,236500.0,0,2024-10-10
628819645,2024-10-10,Ankara,Kum,2200,236500.0,4 ve Yukarı Araplar,Handikap 15 /DHÖW/H1,Ankara,Kum,4 ve Yukarı Araplar,236500.0,0,2024-10-10
319159575,2024-10-10,İzmir,Çim,1300,240000.0,3 Yaşlı İngilizler,Handikap 16 /H2,İzmir,Çim,3 Yaşlı İngilizler,240000.0,0,2024-10-10
451967374,2024-10-10,İzmir,Çim,1300,192000.0,3 ve Yukarı İngilizler,ŞARTLI 4 /,İzmir,Çim,3 ve Yukarı İngilizler,192000.0,0,2024-10-10
120824476,2024-10-10,İzmir,Kum,1600,240000.0,3 ve Yukarı İngilizler,Handikap 16 /H2/Y-2,İzmir,Kum,3 ve Yukarı İngilizler,240000.0,0,2024-10-10
286114290,2024-10-10,İzmir,Kum,1400,217000.0,3 Yaşlı Araplar,Maiden /DHÖW/D,İzmir,Kum,3 Yaşlı Araplar,217000.0,0,2024-10-10
516618204,2024-10-10,İzmir,Kum,1200,285000.0,3 Yaşlı Araplar,KV-6 /DHÖW,İzmir,Kum,3 Yaşlı Araplar,285000.0,0,2024-10-10
546732890,2024-10-10,İzmir,Kum,1600,192000.0,4 Yaşlı Araplar,Handikap 15 /DHT/H2,İzmir,Kum,4 Yaşlı Araplar,192000.0,0,2024-10-10
867062328,2024-10-10,İzmir,Çim,1300,240000.0,4 ve Yukarı Araplar,ŞARTLI 5 /DHT,İzmir,Çim,4 ve Yukarı Araplar,240000.0,0,2024-10-10
966927094,2024-10-10,İzmir,Kum,1900,192000.0,4 ve Yukarı Araplar,ŞARTLI 4 /DHÖW/D,İzmir,Kum,4 ve Yukarı Araplar,192000.0,0,2024-10-10
779323816,2024-10-11,Bursa,Çim,2000,163000.0,3 Yaşlı İngilizler,ŞARTLI 3 /,Bursa,Çim,3 Yaşlı İngilizler,163000.0,0,2024-10-11
983865338,2024-10-11,Bursa,Kum,1900,285000.0,3 ve Yukarı İngilizler,KV-6 /,Bursa,Kum,3 ve Yukarı İngilizler,285000.0,0,2024-10-11
801018212,2024-10-11,Bursa,Kum,1300,177000.0,3 ve Yukarı İngilizler,SATIŞ 2 /,Bursa,Kum,3 ve Yukarı İngilizler,177000.0,0,2024-10-11
345167384,2024-10-11,Bursa,Kum,1300,217000.0,3 Yaşlı Araplar,Maiden /DHÖW,Bursa,Kum,3 Yaşlı Araplar,217000.0,0,2024-10-11
326408746,2024-10-11,Bursa,Çim,1500,192000.0,3 Yaşlı Araplar,Handikap 15 /DHÖW/H2/D,Bursa,Çim,3 Yaşlı Araplar,192000.0,0,2024-10-11
565372710,2024-10-11,Bursa,Kum,1900,331000.0,4 Yaşlı Araplar,KV-7 /DHÖW,Bursa,Kum,4 Yaşlı Araplar,331000.0,0,2024-10-11
89247,2024-10-11,Bursa,Kum,1400,384000.0,4 ve Yukarı Araplar,KV-8 /DHÖW,Bursa,Kum,4 ve Yukarı Araplar,384000.0,0,2024-10-11
129473751,2024-10-11,Bursa,Çim,1400,285000.0,4 ve Yukarı Araplar,Handikap 21 /DHT/H2,Bursa,Çim,4 ve Yukarı Araplar,285000.0,0,2024-10-11
197848364,2024-10-11,İstanbul,Sentetik,1300,328000.0,2 Yaşlı İngilizler,KV-6 /D,İstanbul,Sentetik,2 Yaşlı İngilizler,328000.0,0,2024-10-11
302065010,2024-10-11,İstanbul,Sentetik,2000,280000.0,3 Yaşlı İngilizler,ŞARTLI 5 /D,İstanbul,Sentetik,3 Yaşlı İngilizler,280000.0,0,2024-10-11
973722532,2024-10-11,İstanbul,Sentetik,2000,1950000.0,3 ve Yukarı İngilizler,G 1 /,İstanbul,Sentetik,3 ve Yukarı İngilizler,1950000.0,0,2024-10-11
764439723,2024-10-11,İstanbul,Çim,1900,236500.0,3 ve Yukarı İngilizler,ŞARTLI 4 /,İstanbul,Çim,3 ve Yukarı İngilizler,236500.0,0,2024-10-11
622094680,2024-10-11,İstanbul,Çim,1400,240000.0,3 Yaşlı Araplar,Maiden /DHÖW,İstanbul,Çim,3 Yaşlı Araplar,240000.0,0,2024-10-11
784871081,2024-10-11,İstanbul,Çim,2100,216000.0,4 Yaşlı Araplar,SATIŞ 2 /DHÖW,İstanbul,Çim,4 Yaşlı Araplar,216000.0,0,2024-10-11
379937982,2024-10-11,İstanbul,Çim,1900,236500.0,4 ve Yukarı Araplar,ŞARTLI 4 /DHÖ,İstanbul,Çim,4 ve Yukarı Araplar,236500.0,0,2024-10-11
322301160,2024-10-11,İstanbul,Sentetik,2000,236500.0,4 ve Yukarı Araplar,Handikap 15 /DHÖW/H1,İstanbul,Sentetik,4 ve Yukarı Araplar,236500.0,0,2024-10-11
454789659,2024-10-12,Ankara,Çim,1600,390000.0,2 Yaşlı İngilizler,KV-7 /,Ankara,Çim,2 Yaşlı İngilizler,390000.0,0,2024-10-12
676778351,2024-10-12,Ankara,Çim,1400,186500.0,2 Yaşlı İngilizler,ŞARTLI 3 /TR,Ankara,Çim,2 Yaşlı İngilizler,186500.0,0,2024-10-12
991614962,2024-10-12,Ankara,Kum,1400,453000.0,3 Yaşlı İngilizler,KV-8 /,Ankara,Kum,3 Yaşlı İngilizler,453000.0,0,2024-10-12
841080876,2024-10-12,Ankara,Çim,1400,313000.0,3 Yaşlı İngilizler,Handikap 17 /H1,Ankara,Çim,3 Yaşlı İngilizler,313000.0,0,2024-10-12
547151406,2024-10-12,Ankara,Kum,2100,545000.0,3 ve Yukarı İngilizler,KV-9 /,Ankara,Kum,3 ve Yukarı İngilizler,545000.0,0,2024-10-12
324392713,2024-10-12,Ankara,Çim,1900,390000.0,3 ve Yukarı İngilizler,KV-7 /,Ankara,Çim,3 ve Yukarı İngilizler,390000.0,0,2024-10-12
