id,kayit_ts,tarih,hafta,pist,kosu_no,race_kod,strateji,tur,at_no,at_ad,miktar,oran_kayit,getiri,durum
706,2026-07-29 15:00,2026-07-29,2026-W31,ISTANBUL,2,226465,S3,ganyan,2,TALİPHAN BEY,15.0,1.45,0.0,kaybetti
707,2026-07-29 15:00,2026-07-29,2026-W31,ISTANBUL,2,226465,S5,ganyan,4,ANGEL ON THE WING,15.0,9.9,0.0,kaybetti
708,2026-07-29 16:30,2026-07-29,2026-W31,ISTANBUL,5,226467,S1,ganyan,8,BOAZ,15.0,2.65,0.0,kaybetti
709,2026-07-29 16:30,2026-07-29,2026-W31,ISTANBUL,5,226467,S2,plase,8,BOAZ,15.0,2.65,20.25,kazandi
710,2026-07-29 16:30,2026-07-29,2026-W31,ISTANBUL,5,226467,S3,ganyan,8,BOAZ,15.0,2.65,0.0,kaybetti
711,2026-07-29 16:30,2026-07-29,2026-W31,ISTANBUL,5,226467,S4,plase,8,BOAZ,15.0,2.65,20.25,kazandi
712,2026-07-29 16:30,2026-07-29,2026-W31,ISTANBUL,5,226467,S5,ganyan,1,JUNIOR BAŞKAN,15.0,13.35,0.0,kaybetti
713,2026-07-29 17:00,2026-07-29,2026-W31,ISTANBUL,6,226466,S1,ganyan,1,SHIROKE,15.0,1.85,26.25,kazandi
714,2026-07-29 17:00,2026-07-29,2026-W31,ISTANBUL,6,226466,S3,ganyan,1,SHIROKE,15.0,1.85,26.25,kazandi
715,2026-07-29 17:00,2026-07-29,2026-W31,ISTANBUL,6,226466,S5,ganyan,4,LA JEFA,15.0,2.9,0.0,kaybetti
716,2026-07-30 14:00,2026-07-30,2026-W31,ANKARA,1,226482,S1,ganyan,4,LEVERO,15.0,2.75,0.0,kaybetti
717,2026-07-30 14:00,2026-07-30,2026-W31,ANKARA,1,226482,S2,plase,4,LEVERO,15.0,2.75,15.0,iptal
718,2026-07-30 14:00,2026-07-30,2026-W31,ANKARA,1,226482,S3,ganyan,4,LEVERO,15.0,2.75,0.0,kaybetti
719,2026-07-30 14:00,2026-07-30,2026-W31,ANKARA,1,226482,S4,plase,4,LEVERO,15.0,2.75,15.0,iptal
720,2026-07-30 14:00,2026-07-30,2026-W31,ANKARA,1,226482,S5,ganyan,3,VICENTE CALDERON,15.0,10.05,0.0,kaybetti
721,2026-07-30 15:00,2026-07-30,2026-W31,ANKARA,3,226473,S1,ganyan,3,SİNDİRELLA,15.0,2.0,0.0,kaybetti
722,2026-07-30 15:00,2026-07-30,2026-W31,ANKARA,3,226473,S3,ganyan,1,AFAMIA,15.0,2.0,0.0,kaybetti
723,2026-07-30 15:00,2026-07-30,2026-W31,ANKARA,3,226473,S5,ganyan,4,ADALINEBOWMAN,15.0,9.05,0.0,kaybetti
724,2026-07-30 16:00,2026-07-30,2026-W31,ANKARA,5,226480,S1,ganyan,3,KING DAVUT,15.0,3.15,0.0,kaybetti
725,2026-07-30 16:00,2026-07-30,2026-W31,ANKARA,5,226480,S2,plase,3,KING DAVUT,15.0,3.15,0.0,kaybetti
726,2026-07-30 16:00,2026-07-30,2026-W31,ANKARA,5,226480,S3,ganyan,3,KING DAVUT,15.0,3.15,0.0,kaybetti
727,2026-07-30 16:00,2026-07-30,2026-W31,ANKARA,5,226480,S4,plase,3,KING DAVUT,15.0,3.15,0.0,kaybetti
728,2026-07-30 16:00,2026-07-30,2026-W31,ANKARA,5,226480,S5,ganyan,2,STORM BLOOD,15.0,4.95,0.0,kaybetti
729,2026-07-30 16:30,2026-07-30,2026-W31,ANKARA,6,226477,S1,ganyan,8,KING LUTHER,15.0,1.6,22.5,kazandi
730,2026-07-30 16:30,2026-07-30,2026-W31,ANKARA,6,226477,S2,plase,8,KING LUTHER,15.0,1.6,15.75,kazandi
731,2026-07-30 16:30,2026-07-30,2026-W31,ANKARA,6,226477,S3,ganyan,8,KING LUTHER,15.0,1.6,22.5,kazandi
732,2026-07-30 16:30,2026-07-30,2026-W31,ANKARA,6,226477,S4,plase,8,KING LUTHER,15.0,1.6,15.75,kazandi
733,2026-07-30 16:30,2026-07-30,2026-W31,ANKARA,6,226477,S5,ganyan,3,ZAGROS RÜZGARI,15.0,8.8,0.0,kaybetti
734,2026-07-30 16:45,2026-07-30,2026-W31,KOCAELI,1,226486,S1,ganyan,4,VENUS DOOM,15.0,2.85,0.0,kaybetti
735,2026-07-30 16:45,2026-07-30,2026-W31,KOCAELI,1,226486,S2,plase,4,VENUS DOOM,15.0,2.85,15.0,iptal
736,2026-07-30 16:45,2026-07-30,2026-W31,KOCAELI,1,226486,S3,ganyan,4,VENUS DOOM,15.0,2.85,0.0,kaybetti
737,2026-07-30 16:45,2026-07-30,2026-W31,KOCAELI,1,226486,S4,plase,4,VENUS DOOM,15.0,2.85,15.0,iptal
738,2026-07-30 17:00,2026-07-30,2026-W31,ANKARA,7,226479,S1,ganyan,1,DRAGON FORCE,15.0,2.35,0.0,kaybetti
739,2026-07-30 17:00,2026-07-30,2026-W31,ANKARA,7,226479,S3,ganyan,1,DRAGON FORCE,15.0,2.35,0.0,kaybetti
740,2026-07-30 17:15,2026-07-30,2026-W31,KOCAELI,2,226474,S1,ganyan,11,HEAVEN LIGHT,15.0,3.95,54.0,kazandi
741,2026-07-30 17:15,2026-07-30,2026-W31,KOCAELI,2,226474,S2,plase,11,HEAVEN LIGHT,15.0,3.95,68.25,kazandi
742,2026-07-30 17:15,2026-07-30,2026-W31,KOCAELI,2,226474,S3,ganyan,3,CALIFORNIA FIRE,15.0,3.55,0.0,kaybetti
743,2026-07-30 17:15,2026-07-30,2026-W31,KOCAELI,2,226474,S4,plase,3,CALIFORNIA FIRE,15.0,3.55,0.0,kaybetti
744,2026-07-30 17:15,2026-07-30,2026-W31,KOCAELI,2,226474,S5,ganyan,2,SHAREHOLDER,15.0,8.25,0.0,kaybetti
745,2026-07-30 17:30,2026-07-30,2026-W31,ANKARA,8,226472,S1,ganyan,2,MYSTIQUE GRAY,15.0,2.55,0.0,kaybetti
746,2026-07-30 17:30,2026-07-30,2026-W31,ANKARA,8,226472,S2,plase,2,MYSTIQUE GRAY,15.0,2.55,0.0,kaybetti
747,2026-07-30 17:30,2026-07-30,2026-W31,ANKARA,8,226472,S3,ganyan,2,MYSTIQUE GRAY,15.0,2.55,0.0,kaybetti
748,2026-07-30 17:30,2026-07-30,2026-W31,ANKARA,8,226472,S4,plase,2,MYSTIQUE GRAY,15.0,2.55,0.0,kaybetti
749,2026-07-30 17:30,2026-07-30,2026-W31,ANKARA,8,226472,S5,ganyan,3,YELLOW LION,15.0,13.75,0.0,kaybetti
750,2026-07-30 18:00,2026-07-30,2026-W31,ANKARA,9,226478,S1,ganyan,9,SILKY PEARL,15.0,2.3,0.0,kaybetti
751,2026-07-30 18:00,2026-07-30,2026-W31,ANKARA,9,226478,S2,plase,9,SILKY PEARL,15.0,2.3,0.0,kaybetti
752,2026-07-30 18:00,2026-07-30,2026-W31,ANKARA,9,226478,S3,ganyan,9,SILKY PEARL,15.0,2.3,0.0,kaybetti
753,2026-07-30 18:00,2026-07-30,2026-W31,ANKARA,9,226478,S4,plase,9,SILKY PEARL,15.0,2.3,0.0,kaybetti
754,2026-07-30 18:00,2026-07-30,2026-W31,ANKARA,9,226478,S5,ganyan,2,SECTUMSEMPRA,15.0,12.95,0.0,kaybetti
755,2026-07-30 18:30,2026-07-30,2026-W31,KOCAELI,4,226485,S1,ganyan,1,BRAVE ATHENA,15.0,1.7,0.0,kaybetti
756,2026-07-30 18:30,2026-07-30,2026-W31,KOCAELI,4,226485,S3,ganyan,1,BRAVE ATHENA,15.0,1.7,0.0,kaybetti
757,2026-07-30 18:30,2026-07-30,2026-W31,KOCAELI,4,226485,S5,ganyan,4,MAYBACK,15.0,5.05,69.75,kazandi
758,2026-07-30 19:31,2026-07-30,2026-W31,KOCAELI,6,226475,S1,ganyan,5,DIVINE SON,15.0,2.6,0.0,kaybetti
759,2026-07-30 19:31,2026-07-30,2026-W31,KOCAELI,6,226475,S2,plase,5,DIVINE SON,15.0,2.6,0.0,kaybetti
760,2026-07-30 19:31,2026-07-30,2026-W31,KOCAELI,6,226475,S3,ganyan,5,DIVINE SON,15.0,2.6,0.0,kaybetti
761,2026-07-30 19:31,2026-07-30,2026-W31,KOCAELI,6,226475,S4,plase,5,DIVINE SON,15.0,2.6,0.0,kaybetti
762,2026-07-30 19:31,2026-07-30,2026-W31,KOCAELI,6,226475,S5,ganyan,9,MY HAZEL EYES,15.0,7.9,0.0,kaybetti
763,2026-07-30 21:00,2026-07-30,2026-W31,KOCAELI,9,226487,S1,ganyan,5,SÖNMEZ YİĞİT,15.0,1.85,0.0,kaybetti
764,2026-07-30 21:00,2026-07-30,2026-W31,KOCAELI,9,226487,S2,plase,5,SÖNMEZ YİĞİT,15.0,1.85,0.0,kaybetti
765,2026-07-30 21:00,2026-07-30,2026-W31,KOCAELI,9,226487,S3,ganyan,5,SÖNMEZ YİĞİT,15.0,1.85,0.0,kaybetti
766,2026-07-30 21:00,2026-07-30,2026-W31,KOCAELI,9,226487,S4,plase,5,SÖNMEZ YİĞİT,15.0,1.85,0.0,kaybetti
767,2026-07-30 21:00,2026-07-30,2026-W31,KOCAELI,9,226487,S5,ganyan,6,TIZONA,15.0,13.5,0.0,kaybetti
768,2026-07-30 21:30,2026-07-30,2026-W31,KOCAELI,10,226476,S1,ganyan,14,PEANUT,15.0,5.75,0.0,kaybetti
769,2026-07-30 21:30,2026-07-30,2026-W31,KOCAELI,10,226476,S2,plase,14,PEANUT,15.0,5.75,0.0,kaybetti
770,2026-07-30 21:30,2026-07-30,2026-W31,KOCAELI,10,226476,S3,ganyan,11,KAYLA MARLA,15.0,4.9,84.0,kazandi
771,2026-07-30 21:30,2026-07-30,2026-W31,KOCAELI,10,226476,S4,plase,11,KAYLA MARLA,15.0,4.9,30.75,kazandi
772,2026-07-30 21:30,2026-07-30,2026-W31,KOCAELI,10,226476,S5,ganyan,14,PEANUT,15.0,5.75,0.0,kaybetti
773,2026-07-31 14:00,2026-07-31,2026-W31,BURSA,2,226500,S1,ganyan,5,GOLDEN SAIL,15.0,2.7,42.0,kazandi
774,2026-07-31 14:00,2026-07-31,2026-W31,BURSA,2,226500,S3,ganyan,5,GOLDEN SAIL,15.0,2.7,42.0,kazandi
775,2026-07-31 14:00,2026-07-31,2026-W31,BURSA,2,226500,S5,ganyan,1,GHOST COMMANDER,15.0,5.4,0.0,kaybetti
776,2026-07-31 14:30,2026-07-31,2026-W31,BURSA,3,226498,S1,ganyan,4,SHEEP STEALER,15.0,3.1,0.0,kaybetti
777,2026-07-31 14:30,2026-07-31,2026-W31,BURSA,3,226498,S2,plase,4,SHEEP STEALER,15.0,3.1,0.0,kaybetti
778,2026-07-31 14:30,2026-07-31,2026-W31,BURSA,3,226498,S3,ganyan,4,SHEEP STEALER,15.0,3.1,0.0,kaybetti
779,2026-07-31 14:30,2026-07-31,2026-W31,BURSA,3,226498,S4,plase,4,SHEEP STEALER,15.0,3.1,0.0,kaybetti
780,2026-07-31 14:30,2026-07-31,2026-W31,BURSA,3,226498,S5,ganyan,6,EL REY ESCORPİON,15.0,15.7,0.0,kaybetti
781,2026-07-31 15:00,2026-07-31,2026-W31,BURSA,4,226497,S1,ganyan,1,IŞILS A MELİNA,15.0,1.05,0.0,kaybetti
782,2026-07-31 15:00,2026-07-31,2026-W31,BURSA,4,226497,S2,plase,1,IŞILS A MELİNA,15.0,1.05,15.0,iptal
783,2026-07-31 15:00,2026-07-31,2026-W31,BURSA,4,226497,S3,ganyan,1,IŞILS A MELİNA,15.0,1.05,0.0,kaybetti
784,2026-07-31 15:00,2026-07-31,2026-W31,BURSA,4,226497,S4,plase,1,IŞILS A MELİNA,15.0,1.05,15.0,iptal
785,2026-07-31 15:00,2026-07-31,2026-W31,BURSA,4,226497,S5,ganyan,6,ROMANTIC PARADISE,15.0,6.8,0.0,kaybetti
786,2026-07-31 16:00,2026-07-31,2026-W31,BURSA,6,226511,S1,ganyan,3,BIG HONEY,15.0,4.5,0.0,kaybetti
787,2026-07-31 16:00,2026-07-31,2026-W31,BURSA,6,226511,S2,plase,3,BIG HONEY,15.0,4.5,0.0,kaybetti
788,2026-07-31 16:00,2026-07-31,2026-W31,BURSA,6,226511,S3,ganyan,3,BIG HONEY,15.0,4.5,0.0,kaybetti
789,2026-07-31 16:00,2026-07-31,2026-W31,BURSA,6,226511,S4,plase,3,BIG HONEY,15.0,4.5,0.0,kaybetti
790,2026-07-31 16:00,2026-07-31,2026-W31,BURSA,6,226511,S5,ganyan,5,DRAGON BORA,15.0,8.65,0.0,kaybetti
791,2026-07-31 16:30,2026-07-31,2026-W31,BURSA,7,226501,S1,ganyan,1,BRAVE JUMPER,15.0,2.85,0.0,kaybetti
792,2026-07-31 16:30,2026-07-31,2026-W31,BURSA,7,226501,S3,ganyan,2,MARION,15.0,2.6,36.0,kazandi
793,2026-07-31 16:30,2026-07-31,2026-W31,BURSA,7,226501,S5,ganyan,5,OHIO MAN,15.0,4.85,0.0,kaybetti
794,2026-07-31 17:45,2026-07-31,2026-W31,ISTANBUL,1,226496,S1,ganyan,4,VOLITIVO,15.0,2.6,0.0,kaybetti
795,2026-07-31 17:45,2026-07-31,2026-W31,ISTANBUL,1,226496,S2,plase,4,VOLITIVO,15.0,2.6,15.0,iptal
796,2026-07-31 17:45,2026-07-31,2026-W31,ISTANBUL,1,226496,S3,ganyan,4,VOLITIVO,15.0,2.6,0.0,kaybetti
797,2026-07-31 17:45,2026-07-31,2026-W31,ISTANBUL,1,226496,S4,plase,4,VOLITIVO,15.0,2.6,15.0,iptal
798,2026-07-31 19:00,2026-07-31,2026-W31,ISTANBUL,3,226499,S1,ganyan,3,PRINCE OF DARKNESS,15.0,1.3,20.25,kazandi
799,2026-07-31 19:00,2026-07-31,2026-W31,ISTANBUL,3,226499,S2,plase,3,PRINCE OF DARKNESS,15.0,1.3,15.0,iptal
800,2026-07-31 19:00,2026-07-31,2026-W31,ISTANBUL,3,226499,S3,ganyan,3,PRINCE OF DARKNESS,15.0,1.3,20.25,kazandi
801,2026-07-31 19:00,2026-07-31,2026-W31,ISTANBUL,3,226499,S4,plase,3,PRINCE OF DARKNESS,15.0,1.3,15.0,iptal
802,2026-07-31 19:00,2026-07-31,2026-W31,ISTANBUL,3,226499,S5,ganyan,2,GREY GHOST,15.0,6.55,0.0,kaybetti
803,2026-07-31 19:30,2026-07-31,2026-W31,ISTANBUL,4,226495,S1,ganyan,4,GOLDEN MONARCH,15.0,1.75,0.0,kaybetti
804,2026-07-31 19:30,2026-07-31,2026-W31,ISTANBUL,4,226495,S2,plase,4,GOLDEN MONARCH,15.0,1.75,0.0,kaybetti
805,2026-07-31 19:30,2026-07-31,2026-W31,ISTANBUL,4,226495,S3,ganyan,4,GOLDEN MONARCH,15.0,1.75,0.0,kaybetti
806,2026-07-31 19:30,2026-07-31,2026-W31,ISTANBUL,4,226495,S4,plase,4,GOLDEN MONARCH,15.0,1.75,0.0,kaybetti
807,2026-07-31 19:30,2026-07-31,2026-W31,ISTANBUL,4,226495,S5,ganyan,10,ALAMARE,15.0,27.65,0.0,kaybetti
808,2026-07-31 20:30,2026-07-31,2026-W31,ISTANBUL,6,226502,S1,ganyan,3,MASTERPIECE,15.0,1.9,0.0,kaybetti
809,2026-07-31 20:30,2026-07-31,2026-W31,ISTANBUL,6,226502,S2,plase,3,MASTERPIECE,15.0,1.9,43.5,kazandi
810,2026-07-31 20:30,2026-07-31,2026-W31,ISTANBUL,6,226502,S3,ganyan,3,MASTERPIECE,15.0,1.9,0.0,kaybetti
811,2026-07-31 20:30,2026-07-31,2026-W31,ISTANBUL,6,226502,S4,plase,3,MASTERPIECE,15.0,1.9,43.5,kazandi
812,2026-07-31 20:30,2026-07-31,2026-W31,ISTANBUL,6,226502,S5,ganyan,1,SUBUTAI,15.0,5.95,88.5,kazandi
