tarih,sehir,sehir_id,kosu_no,kosu_sira,kazanan_mi,at_id,at_yas,kilo,jokey_id,sahip_id,antrenor_id,derece,ganyan_orani,ganyan,bitis,kazandi,at_isim,start_no,kilo_baz,kilo_fazla,kilo_top,yas,renk,cins,zaman_sn,tarih_dt,tarih_iso,race_id,izinli,isim_norm,irk
02/11/2024,Ankara,2,7,4,0,FESTIVAL FEVER(7) DB Dilinin bağlanacağını ifade eder.,3y d e,"56,5 +0.30 Fazla Kilo",S.BOYRAZ,MELİS KURTEL EMİN,B.AY,2.29.04,29.4,29.4,4.0,0,FESTIVAL FEVER,7,56.0,0.3,56.3,3,d,e,149.04,2024-11-02,2024-11-02,2024-11-02|Ankara|7,True,FESTIVAL FEVER,
02/11/2024,Ankara,2,7,5,0,GİZ(10) K Kulaklık takılacağını ifade eder.,3y k d,"54,5 +1.00 Fazla Kilo",A.KURŞUN,GÜLİZAR YANIK,C.KATI,2.29.09,14.2,14.2,5.0,0,GİZ,10,54.0,1.0,55.0,3,k,d,149.09,2024-11-02,2024-11-02,2024-11-02|Ankara|7,True,GİZ,
02/11/2024,Ankara,2,7,6,0,TAYLOLO(3) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,60,H.ÇİZİK,BAYRAM TANRIVERDİ,E.DIBLEN,2.29.33,32.4,32.4,6.0,0,TAYLOLO,3,60.0,0.0,60.0,4,d,a,149.33,2024-11-02,2024-11-02,2024-11-02|Ankara|7,True,TAYLOLO,
02/11/2024,Ankara,2,7,7,0,BORREGO(5) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y d e,"56,5",G.KOCAKAYA,HAYRULLAH DOĞAN,C.TURAN,2.29.78,6.05,6.05,7.0,0,BORREGO,5,56.0,0.0,56.0,3,d,e,149.78,2024-11-02,2024-11-02,2024-11-02|Ankara|7,True,BORREGO,
02/11/2024,Ankara,2,7,8,0,BURGAS(2),6y d a,60,V.ABİŞ,SANEM KAHRAMAN,KAD.BALTACI,2.30.38,5.75,5.75,8.0,0,BURGAS,2,60.0,0.0,60.0,6,d,a,150.38,2024-11-02,2024-11-02,2024-11-02|Ankara|7,True,BURGAS,
02/11/2024,Ankara,2,7,9,0,AGE OF FIRE(1) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y d a,60,A.ÇELİK,DENİZ KURTEL,M.DEMİR,2.30.89,19.55,19.55,9.0,0,AGE OF FIRE,1,60.0,0.0,60.0,5,d,a,150.89,2024-11-02,2024-11-02,2024-11-02|Ankara|7,True,AGE OF FIRE,
02/11/2024,Ankara,2,7,10,0,VINCITORE(4) DB Dilinin bağlanacağını ifade eder. BB Atın burnuna bant takılacağını ifade eder.,6y d a,60,S.KAYA,NECATİ DEMİRKOL,Z.GÜNELİ,2.40.56,18.5,18.5,10.0,0,VINCITORE,4,60.0,0.0,60.0,6,d,a,160.56,2024-11-02,2024-11-02,2024-11-02|Ankara|7,True,VINCITORE,
02/11/2024,Ankara,2,8,1,1,DENİZ EFE(2) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y k a,"59,5",A.ÇELİK,ARİF ÇELİK,F.TURAN,1.45.17,2.45,2.45,1.0,1,DENİZ EFE,2,59.0,0.0,59.0,5,k,a,105.17,2024-11-02,2024-11-02,2024-11-02|Ankara|8,True,DENİZ EFE,
02/11/2024,Ankara,2,8,2,0,SOYLUŞAH(8) K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y k a,58,G.KOCAKAYA,MAHMUT ÇADIRCI,H.TURAN,1.45.33,5.45,5.45,2.0,0,SOYLUŞAH,8,58.0,0.0,58.0,4,k,a,105.33,2024-11-02,2024-11-02,2024-11-02|Ankara|8,True,SOYLUŞAH,
02/11/2024,Ankara,2,8,3,0,TOMAR(10) DB Dilinin bağlanacağını ifade eder.,4y k a,58,Ö.YILDIRIM,SALİH DEVELİ,B.ŞENGEL,1.45.45,10.05,10.05,3.0,0,TOMAR,10,58.0,0.0,58.0,4,k,a,105.45,2024-11-02,2024-11-02,2024-11-02|Ankara|8,True,TOMAR,
02/11/2024,Ankara,2,8,4,0,AK FİLOZOF(3) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k a,58,N.AVCİ,KENAN YAZICI,A.N.HINÇ,1.45.54,53.25,53.25,4.0,0,AK FİLOZOF,3,58.0,0.0,58.0,4,k,a,105.54,2024-11-02,2024-11-02,2024-11-02|Ankara|8,True,AK FİLOZOF,
02/11/2024,Ankara,2,8,5,0,GÖZPINARI(13) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y k k,"57,5",S.KAYA,MELİH TEMEL,M.ALTUNBAŞ,1.45.90,6.05,6.05,5.0,0,GÖZPINARI,13,57.0,0.0,57.0,5,k,k,105.9,2024-11-02,2024-11-02,2024-11-02|Ankara|8,True,GÖZPINARI,
02/11/2024,Ankara,2,8,6,0,BAHÇEDEREBEYİ(5) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k a,58,M.AKYAVUZ,YÜKSEL GÖKTÜRK,H.BOYRAZ,1.46.18,22.6,22.6,6.0,0,BAHÇEDEREBEYİ,5,58.0,0.0,58.0,4,k,a,106.18,2024-11-02,2024-11-02,2024-11-02|Ankara|8,True,BAHÇEDEREBEYİ,
02/11/2024,Ankara,2,8,7,0,EFLAH(14) KG Kapalı gözlük takılacağını ifade eder.,3y a e,54 +1.60 Fazla Kilo,A.KURŞUN,FEDAİ KAHRAMAN,MÜC.KAYA,1.46.19,32.6,32.6,7.0,0,EFLAH,14,54.0,1.6,55.6,3,a,e,106.19,2024-11-02,2024-11-02,2024-11-02|Ankara|8,True,EFLAH,
02/11/2024,Ankara,2,8,8,0,DAYANIKLI TAY(6),4y a a,58,E.AKTUĞ,MEHMET ALİ AKDAĞ,H.DURMUŞ,1.46.31,77.9,77.9,8.0,0,DAYANIKLI TAY,6,58.0,0.0,58.0,4,a,a,106.31,2024-11-02,2024-11-02,2024-11-02|Ankara|8,True,DAYANIKLI TAY,
02/11/2024,Ankara,2,8,9,0,ŞAFAK ZAMANI(9) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k a,58,M.ÇİÇEK,HACI DURAN KOCA,F.ÇELTİK,1.46.44,42.2,42.2,9.0,0,ŞAFAK ZAMANI,9,58.0,0.0,58.0,4,k,a,106.44,2024-11-02,2024-11-02,2024-11-02|Ankara|8,True,ŞAFAK ZAMANI,
02/11/2024,Ankara,2,8,10,0,BOĞAZ ÇOCUĞU(1) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y a a,"59,5",M.S.ÇELİK,FERAT ÖZKAN,AYC.POLAT,1.46.51,15.6,15.6,10.0,0,BOĞAZ ÇOCUĞU,1,59.0,0.0,59.0,5,a,a,106.51,2024-11-02,2024-11-02,2024-11-02|Ankara|8,True,BOĞAZ ÇOCUĞU,
02/11/2024,Ankara,2,8,11,0,EPARVEN(12) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y a k,"57,5",V.ABİŞ,HAKAN ÇELİK,MEH.ÇELİK,1.47.46,46.7,46.7,11.0,0,EPARVEN,12,57.0,0.0,57.0,5,a,k,107.46,2024-11-02,2024-11-02,2024-11-02|Ankara|8,True,EPARVEN,
02/11/2024,Ankara,2,8,12,0,GÜNÖTESİ(7) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k a,58,MÜS.ÇELİK,GÜNSEN SOYUPAK,H.DEMİR,1.47.79,50.55,50.55,12.0,0,GÜNÖTESİ,7,58.0,0.0,58.0,4,k,a,107.79,2024-11-02,2024-11-02,2024-11-02|Ankara|8,True,GÜNÖTESİ,
02/11/2024,Ankara,2,8,13,0,ŞENALPTUĞ(17) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. BB Atın burnuna bant takılacağını ifade eder.,3y k e,54 +1.00 Fazla Kilo,A.YILDIZ,YÜKSEL GÖKTÜRK,H.BOYRAZ,1.47.87,22.6,22.6,13.0,0,ŞENALPTUĞ,17,54.0,1.0,55.0,3,k,e,107.87,2024-11-02,2024-11-02,2024-11-02|Ankara|8,True,ŞENALPTUĞ,
02/11/2024,Ankara,2,8,14,0,YENİKÖY(18) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,54 +2.00 Fazla Kilo,H.ÇİZİK,ALİ RIZA KÖSEALİ,O.BULUT,1.47.91,34.2,34.2,14.0,0,YENİKÖY,18,54.0,2.0,56.0,3,k,e,107.91,2024-11-02,2024-11-02,2024-11-02|Ankara|8,True,YENİKÖY,
02/11/2024,Ankara,2,8,15,0,SURERTAY(16) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a e,54 +1.20 Fazla Kilo,MER.ÇELİK,ERHAN KAVÇİN,T.YILMAZ,1.48.54,142.3,142.3,15.0,0,SURERTAY,16,54.0,1.2,55.2,3,a,e,108.54,2024-11-02,2024-11-02,2024-11-02|Ankara|8,True,SURERTAY,
02/11/2024,Ankara,2,8,16,0,KRALKARINCA(15) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y a e,54 +2.00 Fazla Kilo,A.SÖZEN,NİMET ARİF KURTEL,M.DEMİR,1.48.61,36.3,36.3,16.0,0,KRALKARINCA,15,54.0,2.0,56.0,3,a,e,108.61,2024-11-02,2024-11-02,2024-11-02|Ankara|8,True,KRALKARINCA,
02/11/2024,Ankara,2,8,17,0,ZİNCİR KOPARAN(11) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. BB Atın burnuna bant takılacağını ifade eder.,4y d a,58,S.BOYRAZ,BİRKAN BORA AKARSU,MİR.İPEK,1.50.50,51.5,51.5,17.0,0,ZİNCİR KOPARAN,11,58.0,0.0,58.0,4,d,a,110.5,2024-11-02,2024-11-02,2024-11-02|Ankara|8,True,ZİNCİR KOPARAN,
02/11/2024,Ankara,2,8,18,0,BABA CAVİT(4) KG Kapalı gözlük takılacağını ifade eder.,4y a a,58,T.YILDIZ,ASİYE YILDIZ,AYC.POLAT,2.21.00,147.55,147.55,18.0,0,BABA CAVİT,4,58.0,0.0,58.0,4,a,a,141.0,2024-11-02,2024-11-02,2024-11-02|Ankara|8,True,BABA CAVİT,
02/11/2024,Ankara,2,9,1,1,YEMEN RÜZGARI(9) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. ÖG Start makinasına önden giriş yapacağını ifade eder.,3y k e,57,G.KOCAKAYA,METİN KORUCU,İB.B.OĞULLARI,1.46.79,4.35,4.35,1.0,1,YEMEN RÜZGARI,9,57.0,0.0,57.0,3,k,e,106.79,2024-11-02,2024-11-02,2024-11-02|Ankara|9,True,YEMEN RÜZGARI,
02/11/2024,Ankara,2,9,2,0,NERGİZLİ(11) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y d d,55,MÜS.ÇELİK,NERGİZ YAYIK,Y.BAYSAL,1.46.80,8.45,8.45,2.0,0,NERGİZLİ,11,55.0,0.0,55.0,3,d,d,106.8,2024-11-02,2024-11-02,2024-11-02|Ankara|9,True,NERGİZLİ,
02/11/2024,Ankara,2,9,3,0,ESİNİN KIZI(10) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k d,55 +0.60 Fazla Kilo,M.S.ÇELİK,SEMİH KATI,C.KATI,1.47.14,66.2,66.2,3.0,0,ESİNİN KIZI,10,55.0,0.6,55.6,3,k,d,107.14,2024-11-02,2024-11-02,2024-11-02|Ankara|9,True,ESİNİN KIZI,
02/11/2024,Ankara,2,9,4,0,GÖĞÜBELİ(4),3y k e,57,M.AKYAVUZ,MELİS KURTEL EMİN,H.DEMİR,1.47.27,1.75,1.75,4.0,0,GÖĞÜBELİ,4,57.0,0.0,57.0,3,k,e,107.27,2024-11-02,2024-11-02,2024-11-02|Ankara|9,True,GÖĞÜBELİ,
02/11/2024,Ankara,2,9,5,0,LUXOR BOY(6) K Kulaklık takılacağını ifade eder.,3y a e,57,H.ÇİZİK,ŞEREF ATLI,Ü.ARSLAN,1.47.32,24.3,24.3,5.0,0,LUXOR BOY,6,57.0,0.0,57.0,3,a,e,107.32,2024-11-02,2024-11-02,2024-11-02|Ankara|9,True,LUXOR BOY,
02/11/2024,Ankara,2,9,6,0,KADER GÜCÜ(5) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a e,57,N.AVCİ,SELİM YILDIZ,R.BARMAN,1.47.33,101.75,101.75,6.0,0,KADER GÜCÜ,5,57.0,0.0,57.0,3,a,e,107.33,2024-11-02,2024-11-02,2024-11-02|Ankara|9,True,KADER GÜCÜ,
02/11/2024,Ankara,2,9,7,0,DAŞ FATİH(1) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,57,Ö.YILDIRIM,SERKAN YILDIZHAN,V.AKBULUT,1.47.47,33.3,33.3,7.0,0,DAŞ FATİH,1,57.0,0.0,57.0,3,k,e,107.47,2024-11-02,2024-11-02,2024-11-02|Ankara|9,True,DAŞ FATİH,
02/11/2024,Ankara,2,9,8,0,DELİKANLI POYRAZ(3) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y k e,57,A.ÇELİK,RAHİME BECENE,S.BECENE,1.48.95,36.65,36.65,8.0,0,DELİKANLI POYRAZ,3,57.0,0.0,57.0,3,k,e,108.95,2024-11-02,2024-11-02,2024-11-02|Ankara|9,True,DELİKANLI POYRAZ,
02/11/2024,Ankara,2,9,9,0,DEĞERHAN(2),3y k e,57,A.KURŞUN,TAYRAL TUTUMLU,Ş.AYDEMİR,1.49.02,9.7,9.7,9.0,0,DEĞERHAN,2,57.0,0.0,57.0,3,k,e,109.02,2024-11-02,2024-11-02,2024-11-02|Ankara|9,True,DEĞERHAN,
02/11/2024,Ankara,2,9,10,0,PLATFORM(7) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y k e,57,M.ÇİÇEK,AHMET ŞAHİN,İ.ÇEÇAN,1.51.27,95.25,95.25,10.0,0,PLATFORM,7,57.0,0.0,57.0,3,k,e,111.27,2024-11-02,2024-11-02,2024-11-02|Ankara|9,True,PLATFORM,
02/11/2024,Ankara,2,9,11,0,TUMBUL ENES(8) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,57,V.ABİŞ,ALİ ŞAHİN,B.TANRIKULU,1.52.06,28.05,28.05,11.0,0,TUMBUL ENES,8,57.0,0.0,57.0,3,k,e,112.06,2024-11-02,2024-11-02,2024-11-02|Ankara|9,True,TUMBUL ENES,
02/11/2024,Ankara,2,10,1,1,DUMLUCA(4) KG Kapalı gözlük takılacağını ifade eder.,3y a e,57,H.ÇİZİK,ATALAY TURAN,H.ATAŞ,1.34.26,5.2,5.2,1.0,1,DUMLUCA,4,57.0,0.0,57.0,3,a,e,94.26,2024-11-02,2024-11-02,2024-11-02|Ankara|10,True,DUMLUCA,
02/11/2024,Ankara,2,10,2,0,SEYRET BENİ(7) SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,57,U.TEMUR,SUPHİ AKYAVUZ,E.AKYAVUZ,1.34.48,8.1,8.1,2.0,0,SEYRET BENİ,7,57.0,0.0,57.0,3,k,e,94.48,2024-11-02,2024-11-02,2024-11-02|Ankara|10,True,SEYRET BENİ,
02/11/2024,Ankara,2,10,3,0,ASAF ABİ(1) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y a e,54 +1.10 Fazla Kilo,M.N.SUNKAR AP Apranti,KÜRŞAT OĞUZHAN ÇİFTÇİ,Ü.ARSLAN,1.34.56,3.05,3.05,3.0,0,ASAF ABİ,1,54.0,1.1,55.1,3,a,e,94.56,2024-11-02,2024-11-02,2024-11-02|Ankara|10,True,ASAF ABİ,
02/11/2024,Ankara,2,10,4,0,MESUTCAN(6) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y k e,57,G.KOCAKAYA,MAHMUT ÇADIRCI,H.TURAN,1.34.61,2.75,2.75,4.0,0,MESUTCAN,6,57.0,0.0,57.0,3,k,e,94.61,2024-11-02,2024-11-02,2024-11-02|Ankara|10,True,MESUTCAN,
02/11/2024,Ankara,2,10,5,0,İZELZADE(10) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y a d,52 +1.70 Fazla Kilo,F.S.M.SANSAR AP Apranti,SEÇKİN TOYDEMİR,M.DEMİROL,1.35.31,19.2,19.2,5.0,0,İZELZADE,10,52.0,1.7,53.7,3,a,d,95.31,2024-11-02,2024-11-02,2024-11-02|Ankara|10,True,İZELZADE,
02/11/2024,Ankara,2,10,6,0,AKDENİZ GÜLÜ(8) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a d,55 +1.30 Fazla Kilo,M.G.ARSLAN,MURAT ÇELİK,M.DEMİROL,1.35.42,33.65,33.65,6.0,0,AKDENİZ GÜLÜ,8,55.0,1.3,56.3,3,a,d,95.42,2024-11-02,2024-11-02,2024-11-02|Ankara|10,True,AKDENİZ GÜLÜ,
02/11/2024,Ankara,2,10,7,0,EBRAR HATUN(9) K Kulaklık takılacağını ifade eder.,3y a d,55 +0.20 Fazla Kilo,SAL.ÇELİK AP Apranti,KÜRŞAT OĞUZHAN ÇİFTÇİ,Ü.ARSLAN,1.35.52,3.05,3.05,7.0,0,EBRAR HATUN,9,55.0,0.2,55.2,3,a,d,95.52,2024-11-02,2024-11-02,2024-11-02|Ankara|10,True,EBRAR HATUN,
02/11/2024,Ankara,2,10,8,0,BLACK EQUESTRIAN(2) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y k e,57,A.KURŞUN,ŞEREF ATLI,Ü.ARSLAN,1.36.38,26.7,26.7,8.0,0,BLACK EQUESTRIAN,2,57.0,0.0,57.0,3,k,e,96.38,2024-11-02,2024-11-02,2024-11-02|Ankara|10,True,BLACK EQUESTRIAN,
02/11/2024,Ankara,2,10,9,0,HAMDİ AĞA(5) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y a e,57,M.S.ÇELİK,MEHMET S. MELİK,M.DEMİROL,1.36.91,22.3,22.3,9.0,0,HAMDİ AĞA,5,57.0,0.0,57.0,3,a,e,96.91,2024-11-02,2024-11-02,2024-11-02|Ankara|10,True,HAMDİ AĞA,
02/11/2024,Ankara,2,10,10,0,TELVE(11) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y k d,55,M.KESKİN,AHMET KORKMAZ,Y.BAYSAL,1.37.00,67.05,67.05,10.0,0,TELVE,11,55.0,0.0,55.0,3,k,d,97.0,2024-11-02,2024-11-02,2024-11-02|Ankara|10,True,TELVE,
02/11/2024,Ankara,2,10,,0,CUMALIKIZIK(3) (Koşmaz),3y k e,53,E.ŞİMŞEK AP Apranti,SAMİ DOĞAN,Ü.ARSLAN,Koşmaz,,,,0,CUMALIKIZIK,3,53.0,0.0,53.0,3,k,e,,2024-11-02,2024-11-02,2024-11-02|Ankara|10,True,CUMALIKIZIK,
02/11/2024,İzmir,2,1,1,1,TUĞÇEYİM(7) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y k d,55 +0.20 Fazla Kilo,A.İNCİ,KAYA KAYA,T.KIYAS,1.18.68,8.95,8.95,1.0,1,TUĞÇEYİM,7,55.0,0.2,55.2,3,k,d,78.68,2024-11-02,2024-11-02,2024-11-02|İzmir|1,True,TUĞÇEYİM,
02/11/2024,İzmir,2,1,2,0,AKAR EDA(6) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k d,55,B.M.MIRIK,MEHMET FELHAN,Ü.AYBOĞA,1.19.71,4.8,4.8,2.0,0,AKAR EDA,6,55.0,0.0,55.0,3,k,d,79.71,2024-11-02,2024-11-02,2024-11-02|İzmir|1,True,AKAR EDA,
02/11/2024,İzmir,2,1,3,0,GÖZDENİN BULUTU(1) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. SGKR Ring mahalinden starta Kadar göz koruyucu ile gideceğini ifade eder.,3y a e,56 +0.50 Fazla Kilo,A.CEYLAN AP Apranti,İSMET ÇİFTÇİ,M.TAMER,1.19.74,2.0,2.0,3.0,0,GÖZDENİN BULUTU,1,56.0,0.5,56.5,3,a,e,79.74,2024-11-02,2024-11-02,2024-11-02|İzmir|1,True,GÖZDENİN BULUTU,
02/11/2024,İzmir,2,1,4,0,BABA YÜREKLİ(2) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. GKR Göz koruyucu takılacağını ifade eder.,3y k e,57 +0.70 Fazla Kilo,M.BAYDAN,HASAN HÜSEYİN AYRANCI,M.TAMER,1.20.22,28.85,28.85,4.0,0,BABA YÜREKLİ,2,57.0,0.7,57.7,3,k,e,80.22,2024-11-02,2024-11-02,2024-11-02|İzmir|1,True,BABA YÜREKLİ,
02/11/2024,İzmir,2,1,5,0,SEKO(5) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y a e,57,HAK.YILDIZ,AHMET KAYA,İ.H.BAYDAN,1.20.34,6.8,6.8,5.0,0,SEKO,5,57.0,0.0,57.0,3,a,e,80.34,2024-11-02,2024-11-02,2024-11-02|İzmir|1,True,SEKO,
02/11/2024,İzmir,2,1,6,0,KAFKASLIŞAH(4) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d g,57,M.M.BİLGİN,CAVİDAN KAYA ÖZASLAN,İ.H.BAYDAN,1.25.74,6.05,6.05,6.0,0,KAFKASLIŞAH,4,57.0,0.0,57.0,3,d,g,85.74,2024-11-02,2024-11-02,2024-11-02|İzmir|1,True,KAFKASLIŞAH,
02/11/2024,İzmir,2,1,7,0,YÜREK SULTAN(8) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y d d,53 +1.80 Fazla Kilo,C.ALTUN AP Apranti,MEHMET ÇEVİK,MEH.KAYA,1.27.34,63.35,63.35,7.0,0,YÜREK SULTAN,8,53.0,1.8,54.8,3,d,d,87.34,2024-11-02,2024-11-02,2024-11-02|İzmir|1,True,YÜREK SULTAN,
02/11/2024,İzmir,2,1,,0,BER KEMAL(3) KG Kapalı gözlük takılacağını ifade eder. GKR Göz koruyucu takılacağını ifade eder. (Koşmaz),3y d e,54,SER.YILDIZ AP Apranti,MEHMET BİRDEN,MEH.KAYA,Koşmaz,,,,0,BER KEMAL,3,54.0,0.0,54.0,3,d,e,,2024-11-02,2024-11-02,2024-11-02|İzmir|1,True,BER KEMAL,
02/11/2024,İzmir,2,2,1,1,KATI ZEYNEL(7) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. GKR Göz koruyucu takılacağını ifade eder.,4y k a,56,B.M.MIRIK,SALİH DURMAZ,MEH.KAYA,1.25.32,7.8,7.8,1.0,1,KATI ZEYNEL,7,56.0,0.0,56.0,4,k,a,85.32,2024-11-02,2024-11-02,2024-11-02|İzmir|2,True,KATI ZEYNEL,
02/11/2024,İzmir,2,2,2,0,BÜYÜK MENDERES(1) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k a,60,G.ÖZÇELİK,MELİS KURTEL EMİN,H.YÜZBAŞI,1.25.69,1.4,1.4,2.0,0,BÜYÜK MENDERES,1,60.0,0.0,60.0,4,k,a,85.69,2024-11-02,2024-11-02,2024-11-02|İzmir|2,True,BÜYÜK MENDERES,
02/11/2024,İzmir,2,2,3,0,UZUN TAY(6) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,54,M.UYAR AP Apranti,SADIK ÇETİN,Ü.AYBOĞA,1.25.95,59.7,59.7,3.0,0,UZUN TAY,6,54.0,0.0,54.0,4,d,a,85.95,2024-11-02,2024-11-02,2024-11-02|İzmir|2,True,UZUN TAY,
02/11/2024,İzmir,2,2,4,0,ŞEHRİTUNCAL(9) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k a,53 +2.00 Fazla Kilo,MUH.OK AP Apranti,H.TARIK DİKENCİK,C.T.KÖSE,1.26.57,70.65,70.65,4.0,0,ŞEHRİTUNCAL,9,53.0,2.0,55.0,4,k,a,86.57,2024-11-02,2024-11-02,2024-11-02|İzmir|2,True,ŞEHRİTUNCAL,
02/11/2024,İzmir,2,2,5,0,SON AKTAŞ(4) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k a,55,H.YOLAÇICI AP Apranti,ADEM AKTAŞ,İ.H.BAYDAN,1.26.60,28.5,28.5,5.0,0,SON AKTAŞ,4,55.0,0.0,55.0,4,k,a,86.6,2024-11-02,2024-11-02,2024-11-02|İzmir|2,True,SON AKTAŞ,
02/11/2024,İzmir,2,2,6,0,KAYA FIRTINASI(2) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y k a,55 +1.10 Fazla Kilo,SER.YILDIZ AP Apranti,ERCAN SÖKMEZ,MEH.KAYA,1.26.98,93.45,93.45,6.0,0,KAYA FIRTINASI,2,55.0,1.1,56.1,4,k,a,86.98,2024-11-02,2024-11-02,2024-11-02|İzmir|2,True,KAYA FIRTINASI,
